,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
1380,Hong_Kong,2016,16/01/2016,WC,Rep,1,5,LEWIS_Peter,AUS_,10006182924,26,24.349,23.47,27.114,1.822,5,
1381,Hong_Kong,2016,16/01/2016,WC,Rep,2,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,28,28.891,29.029,30.965,0.968,1,
1382,Hong_Kong,2016,16/01/2016,WC,Rep,2,2,EDELIN_Benjamin,FRA,10006584159,22.9,19.261,20.737,25.353,2.308,3,
1383,Hong_Kong,2016,16/01/2016,WC,Rep,2,3,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,20.1,18.354,19.003,22.685,1.841,4,
1384,Hong_Kong,2016,16/01/2016,WC,Rep,2,4,PULGAR_Angel,VEN,10005511301,26.9,16.894,17.27,22.136,2.433,5,
1385,Hong_Kong,2016,16/01/2016,WC,Rep,2,5,CIPRIANO_Flavio_Vagner,BRA,10007165755,26,22.226,21.582,24.39,1.404,2,
1386,Hong_Kong,2016,16/01/2016,WC,Rep,3,1,BÜCHLI_Matthijs,NED,10006900421,23.1,30.013,30.21,32.142,0.966,2,
1387,Hong_Kong,2016,16/01/2016,WC,Rep,3,2,XU_Chao,CHN,10007947011,21.2,21.135,22.033,24.885,1.426,4,
1388,Hong_Kong,2016,16/01/2016,WC,Rep,3,3,LIPA_Mateusz,POL,10007891437,21.2,21.059,22.295,26.781,2.243,5,
1389,Hong_Kong,2016,16/01/2016,WC,Rep,3,4,BARANOSKI_Matthew,USA_,10007500407,22.5,26.219,26.093,28.595,1.251,3,
1390,Hong_Kong,2016,16/01/2016,WC,Rep,3,5,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,24.5,31.56,31.002,33.092,1.045,1,
1391,Hong_Kong,2016,16/01/2016,WC,Rep,4,1,CECI_Francesco,ITA,10006073493,26.1,23.833,24.067,25.823,0.878,1,
1392,Hong_Kong,2016,16/01/2016,WC,Rep,4,2,VORZHEV_Pavel,KAZ,10007828183,22.3,18.444,19.885,24.263,2.189,5,
1393,Hong_Kong,2016,16/01/2016,WC,Rep,4,3,LENDEL_Vasilijus,LTU,10009181234,20.8,20.601,20.826,23.812,1.493,3,
1394,Hong_Kong,2016,16/01/2016,WC,Rep,4,4,VYNOKUROV_Andrii,UKR,10002418415,33.4,23.478,23.246,25.51,1.132,2,
1395,Hong_Kong,2016,16/01/2016,WC,Rep,4,5,SZALONTAY_Sándor,HUN,10007073506,25.5,19.808,18.958,22.756,1.899,4,
1396,Hong_Kong,2016,16/01/2016,WC,R2,1,1,WAKIMOTO_Yuta,JPN,10005964470,26.8,22.538,23.325,25.581,1.128,6,
1397,Hong_Kong,2016,16/01/2016,WC,R2,1,2,WILLIAMS_Zac,NZL,10008997641,20.5,23.965,26.225,32.633,3.204,5,
1398,Hong_Kong,2016,16/01/2016,WC,R2,1,3,IM_Chaebin,KOR,10007787464,24.2,26.868,27.092,30.574,1.741,2,
1399,Hong_Kong,2016,16/01/2016,WC,R2,1,4,KELEMEN_Pavel,CZE,10006422895,24.6,28.718,28.471,31.209,1.369,1,
1400,Hong_Kong,2016,16/01/2016,WC,R2,1,5,DMITRIEV_Denis,RUS,10003100142,29.8,25.747,25.619,27.767,1.074,3,
1401,Hong_Kong,2016,16/01/2016,WC,R2,1,6,CECI_Francesco,ITA,10006073493,26.1,24.067,23.892,25.636,0.872,4,
1402,Hong_Kong,2016,16/01/2016,WC,R2,2,1,BARRETTE_Hugo,CAN,10007212639,24.5,24.508,25.234,27.57,1.168,4,
1403,Hong_Kong,2016,16/01/2016,WC,R2,2,2,WÄCHTER_Tobias,GER,10036244537,27.5,28.688,28.899,31.213,1.157,3,
1404,Hong_Kong,2016,16/01/2016,WC,R2,2,3,BÜCHLI_Matthijs,NED,10006900421,23.1,30.21,30.168,32.07,0.951,1,
1405,Hong_Kong,2016,16/01/2016,WC,R2,2,4,AWANG_Mohd_Azizulhasni,MAS,10004868370,28,29.029,28.92,30.826,0.953,2,
1406,Hong_Kong,2016,16/01/2016,WC,R2,2,5,ENGLER_Eric,GER,10006665496,24.3,23.67,23.591,26.779,1.594,5,
1407,Hong_Kong,2016,16/01/2016,WC,R2,2,6,OMELCHENKO_Sergii,AZE,10006319633,26.1,23.59,23.06,26.074,1.507,6,
1408,Hong_Kong,2016,16/01/2016,WC,Final,1,1,BÜCHLI_Matthijs,NED,10006900421,23.1,30.168,30.425,32.307,0.941,1,
1409,Hong_Kong,2016,16/01/2016,WC,Final,1,2,BARRETTE_Hugo,CAN,10007212639,24.5,25.234,25.701,27.979,1.139,5,
1410,Hong_Kong,2016,16/01/2016,WC,Final,1,3,IM_Chaebin,KOR,10007787464,24.2,27.092,27.332,30.612,1.64,3,
1411,Hong_Kong,2016,16/01/2016,WC,Final,1,4,WILLIAMS_Zac,NZL,10008997641,20.5,26.225,25.771,31.109,2.669,4,
1412,Hong_Kong,2016,16/01/2016,WC,Final,1,5,WAKIMOTO_Yuta,JPN,10005964470,26.8,23.325,23.391,25.597,1.103,6,
1413,Hong_Kong,2016,16/01/2016,WC,Final,1,6,WÄCHTER_Tobias,GER,10036244537,27.5,28.899,28.361,30.627,1.133,2,
1414,Hong_Kong,2016,16/01/2016,WC,Final,2,1,KELEMEN_Pavel,CZE,10006422895,24.6,28.471,28.966,31.634,1.334,2,
1415,Hong_Kong,2016,16/01/2016,WC,Final,2,2,CECI_Francesco,ITA,10006073493,26.1,23.892,24.163,25.887,0.862,4,
1416,Hong_Kong,2016,16/01/2016,WC,Final,2,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,28,28.92,28.87,30.746,0.938,1,
1417,Hong_Kong,2016,16/01/2016,WC,Final,2,4,ENGLER_Eric,GER,10006665496,24.3,23.591,23.736,26.768,1.516,5,
1418,Hong_Kong,2016,16/01/2016,WC,Final,2,5,OMELCHENKO_Sergii,AZE,10006319633,26.1,23.06,22.96,25.846,1.443,6,
1419,Hong_Kong,2016,16/01/2016,WC,Final,2,6,DMITRIEV_Denis,RUS,10003100142,29.8,25.619,25.235,27.347,1.056,3,
1420,London,2016,6/03/2016,WCH,R1,1,1,WEBSTER_Sam,NZL,10006184742,24.6,27.558,29.11,33.122,2.006,3,
1421,London,2016,6/03/2016,WCH,R1,1,2,IM_Chaebin,KOR,10007787464,24.4,27.332,27.987,31.103,1.558,4,
1422,London,2016,6/03/2016,WCH,R1,1,3,PTÁČNÍK_Adam,CZE_,10004722668,30.3,24.323,24.889,27.575,1.343,6,
1423,London,2016,6/03/2016,WCH,R1,1,4,SHURSHIN_Nikita,RUS,10007271546,22.9,28.678,28.611,31.173,1.281,2,
1424,London,2016,6/03/2016,WCH,R1,1,5,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,27.2,26.094,26.077,28.361,1.142,5,
1425,London,2016,6/03/2016,WCH,R1,1,6,PERVIS_Francois,FRA,10003011125,31.4,32.963,32.374,34.474,1.05,1,
1426,London,2016,6/03/2016,WCH,R1,2,1,WAKIMOTO_Yuta,JPN,10005964470,27,23.391,23.999,26.163,1.082,5,
1427,London,2016,6/03/2016,WCH,R1,2,2,DAWKINS_Edward,NZL,10005782695,26.7,29.718,29.742,31.792,1.025,1,
1428,London,2016,6/03/2016,WCH,R1,2,3,BARRETTE_Hugo,CAN,10007212639,24.7,25.701,25.82,28.044,1.112,2,
1429,London,2016,6/03/2016,WCH,R1,2,4,SCHMID_Jacob,AUS,10007811817,22.1,24.731,24.577,28.407,1.915,3,
1430,London,2016,6/03/2016,WCH,R1,2,5,CECI_Francesco,ITA,10006073493,26.2,24.163,24.086,25.792,0.853,4,
1431,London,2016,6/03/2016,WCH,R1,2,6,XU_Chao,CHN,10007947011,21.3,22.033,21.588,24.358,1.385,6,
1432,London,2016,6/03/2016,WCH,R1,3,1,LEVY_Maximilian,GER,10004601723,28.7,31.962,32.254,34.298,1.022,1,
1433,London,2016,6/03/2016,WCH,R1,3,2,KENNY_Jason,GBR,10004599194,28,30.668,30.809,32.735,0.963,2,
1434,London,2016,6/03/2016,WCH,R1,3,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.2,28.87,28.949,30.799,0.925,4,
1435,London,2016,6/03/2016,WCH,R1,3,4,SARNECKI_Rafal,POL,10005953154,26.2,19.887,21.724,26.478,2.377,6,
1436,London,2016,6/03/2016,WCH,R1,3,5,BÜCHLI_Matthijs,NED,10006900421,23.2,30.425,30.184,32.04,0.928,3,
1437,London,2016,6/03/2016,WCH,R1,3,6,BARANOSKI_Matthew,USA_,10007500407,22.6,26.093,25.71,28.156,1.223,5,
1438,London,2016,6/03/2016,WCH,R1,4,1,EILERS_Joachim,GER,10006379247,25.9,30.629,31.008,33.216,1.104,2,
1439,London,2016,6/03/2016,WCH,R1,4,2,OMELCHENKO_Sergii,AZE,10006319633,26.3,22.96,23.98,26.748,1.384,7,
1440,London,2016,6/03/2016,WCH,R1,4,3,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,24.7,31.002,30.991,33.039,1.024,1,
1441,London,2016,6/03/2016,WCH,R1,4,4,KELEMEN_Pavel,CZE,10006422895,24.8,28.966,28.918,31.49,1.286,4,
1442,London,2016,6/03/2016,WCH,R1,4,5,GLAETZER_Matthew,AUS,10006894559,23.5,29.666,29.421,31.691,1.135,3,
1443,London,2016,6/03/2016,WCH,R1,4,6,VYNOKUROV_Andrii,UKR,10002418415,33.6,23.246,23.248,25.462,1.107,6,
1444,London,2016,6/03/2016,WCH,R1,4,7,D'ALMEIDA_Michael,FRA,10004618796,28.5,24.596,24.052,26.82,1.384,5,
1445,London,2016,6/03/2016,WCH,Rep,1,1,KELEMEN_Pavel,CZE,10006422895,24.8,28.918,29.25,31.774,1.262,2,
1446,London,2016,6/03/2016,WCH,Rep,1,2,XU_Chao,CHN,10007947011,21.3,21.588,22.249,24.931,1.341,4,
1447,London,2016,6/03/2016,WCH,Rep,1,3,BÜCHLI_Matthijs,NED,10006900421,23.2,30.184,29.989,31.823,0.917,1,
1448,London,2016,6/03/2016,WCH,Rep,1,9,PTÁČNÍK_Adam,CZE_,10004722668,30.3,24.889,24.554,27.18,1.313,3,
1449,London,2016,6/03/2016,WCH,Rep,2,1,PERVIS_Francois,FRA,10003011125,31.4,32.374,32.482,34.568,1.043,1,
1450,London,2016,6/03/2016,WCH,Rep,2,2,CECI_Francesco,ITA,10006073493,26.2,24.086,24.255,25.949,0.847,3,
1451,London,2016,6/03/2016,WCH,Rep,2,3,SARNECKI_Rafal,POL,10005953154,26.2,21.724,22.073,26.419,2.173,4,
1452,London,2016,6/03/2016,WCH,Rep,2,4,BARRETTE_Hugo,CAN,10007212639,24.7,25.82,25.495,27.687,1.096,2,
1453,London,2016,6/03/2016,WCH,Rep,3,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.2,28.949,29.111,30.949,0.919,1,
1454,London,2016,6/03/2016,WCH,Rep,3,2,VYNOKUROV_Andrii,UKR,10002418415,33.6,23.248,23.549,25.721,1.086,4,
1455,London,2016,6/03/2016,WCH,Rep,3,3,SCHMID_Jacob,AUS,10007811817,22.1,24.577,24.465,28.063,1.799,3,
1456,London,2016,6/03/2016,WCH,Rep,3,4,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,27.2,26.077,25.734,27.98,1.123,2,
1457,London,2016,6/03/2016,WCH,Rep,4,1,SHURSHIN_Nikita,RUS,10007271546,22.9,28.611,29.16,31.664,1.252,3,
1458,London,2016,6/03/2016,WCH,Rep,4,2,GLAETZER_Matthew,AUS,10006894559,23.5,29.421,29.588,31.81,1.111,2,
1459,London,2016,6/03/2016,WCH,Rep,4,3,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,24.7,30.991,30.882,32.896,1.007,1,
1460,London,2016,6/03/2016,WCH,Rep,4,4,D'ALMEIDA_Michael,FRA,10004618796,28.5,24.052,24.152,26.832,1.34,5,
1461,London,2016,6/03/2016,WCH,Rep,4,5,BARANOSKI_Matthew,USA_,10007500407,22.6,25.71,25.364,27.764,1.2,4,
1462,London,2016,6/03/2016,WCH,R2,1,1,EILERS_Joachim,GER,10006379247,25.9,31.008,31.429,33.599,1.085,1,
1463,London,2016,6/03/2016,WCH,R2,1,2,DAWKINS_Edward,NZL,10005782695,26.7,29.742,30.005,32.017,1.006,3,
1464,London,2016,6/03/2016,WCH,R2,1,3,KENNY_Jason,GBR,10004599194,28,30.809,30.869,32.765,0.948,2,
1465,London,2016,6/03/2016,WCH,R2,1,4,SHURSHIN_Nikita,RUS,10007271546,22.9,29.16,29.182,31.61,1.214,5,
1466,London,2016,6/03/2016,WCH,R2,1,5,KELEMEN_Pavel,CZE,10006422895,24.8,29.25,29.057,31.507,1.225,4,
1467,London,2016,6/03/2016,WCH,R2,1,6,WEBSTER_Sam,NZL,10006184742,24.6,29.11,27.926,31.686,1.88,6,
1468,London,2016,6/03/2016,WCH,R2,2,1,LEVY_Maximilian,GER,10004601723,28.7,32.254,32.505,34.525,1.01,2,
1469,London,2016,6/03/2016,WCH,R2,2,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.2,29.111,29.288,31.102,0.907,3,
1470,London,2016,6/03/2016,WCH,R2,2,3,WAKIMOTO_Yuta,JPN,10005964470,27,23.999,24.378,26.496,1.059,5,
1471,London,2016,6/03/2016,WCH,R2,2,4,PERVIS_Francois,FRA,10003011125,31.4,32.482,32.211,34.257,1.023,1,
1472,London,2016,6/03/2016,WCH,R2,2,5,OMELCHENKO_Sergii,AZE,10006319633,26.3,23.98,24.055,26.725,1.335,6,
1473,London,2016,6/03/2016,WCH,R2,2,6,IM_Chaebin,KOR,10007787464,24.4,27.987,27.177,30.173,1.498,4,
1474,London,2016,6/03/2016,WCH,Final,1,1,EILERS_Joachim,GER,10006379247,25.9,31.429,31.803,33.939,1.068,2,
1475,London,2016,6/03/2016,WCH,Final,1,2,DAWKINS_Edward,NZL,10005782695,26.7,30.005,30.229,32.207,0.989,4,
1476,London,2016,6/03/2016,WCH,Final,1,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.2,29.288,29.395,31.185,0.895,5,
1477,London,2016,6/03/2016,WCH,Final,1,4,LEVY_Maximilian,GER,10004601723,28.7,32.505,32.324,34.308,0.992,1,
1478,London,2016,6/03/2016,WCH,Final,1,5,WAKIMOTO_Yuta,JPN,10005964470,27,24.378,24.492,26.57,1.039,6,
1479,London,2016,6/03/2016,WCH,Final,1,6,KENNY_Jason,GBR,10004599194,28,30.869,30.503,32.377,0.937,3,
1480,London,2016,6/03/2016,WCH,Final,2,1,OMELCHENKO_Sergii,AZE,10006319633,26.3,24.055,25.064,27.65,1.293,6,
1481,London,2016,6/03/2016,WCH,Final,2,2,SHURSHIN_Nikita,RUS,10007271546,22.9,29.182,29.45,31.81,1.18,2,
1482,London,2016,6/03/2016,WCH,Final,2,3,IM_Chaebin,KOR,10007787464,24.4,27.177,27.526,30.386,1.43,5,
1483,London,2016,6/03/2016,WCH,Final,2,4,WEBSTER_Sam,NZL,10006184742,24.6,27.926,27.913,31.411,1.749,4,
1484,London,2016,6/03/2016,WCH,Final,2,5,KELEMEN_Pavel,CZE,10006422895,24.8,29.057,28.844,31.224,1.19,3,
1485,London,2016,6/03/2016,WCH,Final,2,6,PERVIS_Francois,FRA,10003011125,31.4,32.211,31.738,33.75,1.006,1,
1486,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,1,1,D'ALMEIDA_Michael,FRA,10004618796,29,24.152,25.085,27.689,1.302,4,
1487,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,1,2,EILERS_Joachim,GER,10006379247,26.4,31.803,31.805,33.901,1.048,1,
1488,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,1,3,BOS_Theo,NED,10050887493,33,9,21.105,29.521,4.208,6,
1489,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,1,4,VOLIKAKIS_Christos,GRE,10004633247,28.4,29.909,29.768,31.558,0.895,2,
1490,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,1,5,CONSTABLE_Patrick,AUS,10009009462,21.1,13.651,16.821,22.927,3.053,5,
1491,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,1,6,IM_Chaebin,KOR,10007787464,24.8,27.526,26.736,29.51,1.387,3,
1492,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,1,ZIELINSKI_Damian,POL,10002260888,34.7,9,27.876,38.158,5.141,6,
1493,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,2,GLAETZER_Matthew,AUS,10006894559,24,29.588,29.928,32.108,1.09,2,
1494,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,3,KANG_Dongjin,KOR_,10004601218,,9,23.399,31.811,4.206,6,
1495,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,4,DAWKINS_Edward,NZL,10005782695,27.1,30.229,30.2,32.146,0.973,1,
1496,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,5,WATANABE_Kazunari,JPN,10003349716,31.3,25.456,25.537,27.323,0.893,4,
1497,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,6,KELEMEN_Pavel,CZE,10006422895,25.2,28.844,28.518,30.838,1.16,3,
1498,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,2,7,DMITRIEV_Denis,RUS,10003100142,30.4,25.235,24.969,27.051,1.041,5,
1499,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,1,WEBSTER_Sam,NZL,10006184742,25.1,27.913,29.066,32.4,1.667,4,
1500,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,2,BÜCHLI_Matthijs,NED,10006900421,23.7,29.989,30.148,31.958,0.905,2,
1501,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,3,PERVIS_Francois,FRA,10003011125,31.8,31.738,31.685,33.663,0.989,1,
1502,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,4,MAKSEL_Krzysztof,POL,10006902239,25.1,26.644,26.738,29.2,1.231,5,
1503,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,5,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.6,29.395,29.212,30.982,0.885,3,
1504,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,6,SKINNER_Callum,GBR,10006898296,24,12.831,14.826,21.098,3.136,7,
1505,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,3,7,PULGAR_Angel,VEN,10005511301,27.5,17.27,16.382,20.942,2.28,6,
1506,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,1,KENNY_Jason,GBR,10004599194,28.4,30.503,30.816,32.67,0.927,3,
1507,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,2,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,25.1,30.882,31.045,33.025,0.99,2,
1508,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,3,LEVY_Maximilian,GER,10004601723,29.1,32.324,32.267,34.217,0.975,1,
1509,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,4,BARRETTE_Hugo,CAN,10007212639,25.1,25.495,25.68,27.822,1.071,5,
1510,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,5,BARANOSKI_Matthew,USA_,10007500407,23.1,25.364,25.391,27.725,1.167,6,
1511,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,6,WAKIMOTO_Yuta,JPN,10005964470,27.4,24.492,24.417,26.457,1.02,7,
1512,Rio_de_Janeiro,2016,16/08/2016,OLY,R1,4,7,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,27.7,25.734,25.336,27.54,1.102,4,
1513,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,1,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.6,29.212,29.394,31.154,0.88,1,
1514,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,1,2,BARRETTE_Hugo,CAN,10007212639,25.1,25.68,25.904,28.01,1.053,3,
1515,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,1,3,BOS_Theo,NED,10050887493,33,21.105,22.144,28.682,3.269,4,
1516,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,1,4,KELEMEN_Pavel,CZE,10006422895,25.2,28.518,28.106,30.388,1.141,2,
1517,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,2,1,MAKSEL_Krzysztof,POL,10006902239,25.1,26.738,27.267,29.677,1.205,1,
1518,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,2,2,IM_Chaebin,KOR,10007787464,24.8,26.736,27.054,29.736,1.341,2,
1519,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,2,3,KANG_Dongjin,KOR_,10004601218,,23.399,23.979,30.409,3.215,5,
1520,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,2,4,WATANABE_Kazunari,JPN,10003349716,31.3,25.537,25.495,27.263,0.884,3,
1521,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,2,5,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,27.7,25.336,25.032,27.202,1.085,4,
1522,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,3,1,PERVIS_Francois,FRA,10003011125,31.8,31.685,31.827,33.791,0.982,1,
1523,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,3,2,WAKIMOTO_Yuta,JPN,10005964470,27.4,24.417,24.692,26.702,1.005,3,
1524,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,3,3,DAWKINS_Edward,NZL,10005782695,27.1,30.2,29.994,31.916,0.961,2,
1525,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,3,4,PULGAR_Angel,VEN,10005511301,27.5,16.382,17.049,21.295,2.123,5,
1526,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,3,5,CONSTABLE_Patrick,AUS,10009009462,21.1,16.821,15.608,21.148,2.77,4,
1527,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,4,1,VOLIKAKIS_Christos,GRE,10004633247,28.4,29.768,29.954,31.732,0.889,2,
1528,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,4,2,DMITRIEV_Denis,RUS,10003100142,30.4,24.969,25.262,27.308,1.023,4,
1529,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,4,3,BARANOSKI_Matthew,USA_,10007500407,23.1,25.391,25.523,27.801,1.139,3,
1530,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,4,4,LEVY_Maximilian,GER,10004601723,29.1,32.267,31.877,33.801,0.962,1,
1531,Rio_de_Janeiro,2016,16/08/2016,OLY,Rep,4,5,SKINNER_Callum,GBR,10006898296,24,14.826,14.544,20.382,2.919,5,
1532,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,1,1,KENNY_Jason,GBR,10004599194,28.4,30.816,31.105,32.939,0.917,1,
1533,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,1,2,BÜCHLI_Matthijs,NED,10006900421,23.7,30.148,30.309,32.097,0.894,2,
1534,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,1,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.6,29.394,29.474,31.212,0.869,5,
1535,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,1,4,GLAETZER_Matthew,AUS,10006894559,24,29.928,29.852,31.984,1.066,4,
1536,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,1,5,VOLIKAKIS_Christos,GRE,10004633247,28.4,29.954,29.791,31.549,0.879,3,
1537,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,1,6,D'ALMEIDA_Michael,FRA,10004618796,29,25.085,24.77,27.316,1.273,6,
1538,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,2,1,EILERS_Joachim,GER,10006379247,26.4,31.805,32.238,34.304,1.033,2,
1539,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,2,2,ZIELINSKI_Damian,POL,10002260888,34.7,27.876,30.62,37.806,3.593,5,
1540,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,2,3,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,25.1,31.045,31.157,33.105,0.974,3,
1541,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,2,4,MAKSEL_Krzysztof,POL,10006902239,25.1,27.267,27.498,29.844,1.173,6,
1542,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,2,5,PERVIS_Francois,FRA,10003011125,31.8,31.827,31.628,33.562,0.967,1,
1543,Rio_de_Janeiro,2016,16/08/2016,OLY,R2,2,6,WEBSTER_Sam,NZL,10006184742,25.1,29.066,28.338,31.532,1.597,4,
1544,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,1,1,KENNY_Jason,GBR,10004599194,28.4,31.105,31.418,33.232,0.907,3,
1545,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,1,2,BÜCHLI_Matthijs,NED,10006900421,23.7,30.309,30.509,32.275,0.883,5,
1546,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,1,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,28.6,29.474,29.603,31.321,0.859,6,
1547,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,1,4,EILERS_Joachim,GER,10006379247,26.4,32.238,32.131,34.157,1.013,1,
1548,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,1,5,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360,25.1,31.157,30.999,32.917,0.959,2,
1549,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,1,6,ZIELINSKI_Damian,POL,10002260888,34.7,30.62,27.001,32.949,2.974,4,
1550,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,2,1,WEBSTER_Sam,NZL,10006184742,25.1,28.338,29.234,32.3,1.533,4,
1551,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,2,2,D'ALMEIDA_Michael,FRA,10004618796,29,24.77,25.432,27.898,1.233,6,
1552,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,2,3,MAKSEL_Krzysztof,POL,10006902239,25.1,27.498,27.721,30.003,1.141,5,
1553,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,2,4,GLAETZER_Matthew,AUS,10006894559,24,29.852,29.78,31.866,1.043,2,
1554,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,2,5,PERVIS_Francois,FRA,10003011125,31.8,31.628,31.372,33.274,0.951,1,
1555,Rio_de_Janeiro,2016,16/08/2016,OLY,Final,2,6,VOLIKAKIS_Christos,GRE,10004633247,28.4,29.791,29.523,31.265,0.871,3,
1556,Glasgow,2017,5/11/2016,WC,R1,1,1,VYNOKUROV_Andrii,UKR,10002418415,34.2,23.549,23.918,26.062,1.072,2,
1557,Glasgow,2017,5/11/2016,WC,R1,1,2,KAWABATA_Tomoyuki,JPN,10008098470,31.7,24.487,24.342,29.174,2.416,1,
1558,Glasgow,2017,5/11/2016,WC,R1,1,3,LENDEL_Vasilijus,LTU,10009181234,21.6,20.826,20.854,23.74,1.443,3,
1559,Glasgow,2017,5/11/2016,WC,R1,1,4,CECI_Davide,ITA,10007508083,23.2,8.864,10.755,15.831,2.538,5,
1560,Glasgow,2017,5/11/2016,WC,R1,1,5,MULLEN_Eoin,IRL,10007782616,23.2,18.048,17.376,20.426,1.525,4,
1561,Glasgow,2017,5/11/2016,WC,R1,2,1,WILLIAMS_Zac,NZL,10008997641,21.3,25.771,27.149,32.099,2.475,1,
1562,Glasgow,2017,5/11/2016,WC,R1,2,2,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,20.9,19.003,20.284,23.754,1.735,4,
1563,Glasgow,2017,5/11/2016,WC,R1,2,3,BROWNE_Kwesi,TTO,10009010876,22.8,22.036,22.375,25.623,1.624,3,
