,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,ExpectedRank,RatingChange
1224,Cali,2016,2015-10-31,WC,Rep,3,1,IM_Chaebin,KOR,10007787464.0,24.0,5.953999999999999,19.941,4.0,
1225,Cali,2016,2015-10-31,WC,Rep,3,2,SHURSHIN_Nikita,RUS,10007271546.0,22.6,28.377,28.285,1.0,
1226,Cali,2016,2015-10-31,WC,Rep,3,3,SZALONTAY_Sándor,HUN,10007073506.0,25.3,20.556,21.083,3.0,
1227,Cali,2016,2015-10-31,WC,Rep,3,4,BROWNE_Kwesi,TTO,10009010876.0,21.7,22.591,22.035999999999998,2.0,
1228,Cali,2016,2015-10-31,WC,Rep,4,1,VAN_VELTHOOVEN_Simon,HPS_,10005506954.0,26.9,28.754,29.079,2.0,
1229,Cali,2016,2015-10-31,WC,Rep,4,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,26.9,25.809,26.117,3.0,
1230,Cali,2016,2015-10-31,WC,Rep,4,3,KENNY_Jason,GBR,10004599194.0,27.6,30.832,30.581000000000003,1.0,
1231,Cali,2016,2015-10-31,WC,Rep,4,4,VORZHEV_Pavel,KAZ,10007828183.0,22.1,16.955,16.136,4.0,
1232,Cali,2016,2015-10-31,WC,Rep,5,1,GLAETZER_Matthew,AUS,10006894559.0,23.2,28.655,28.891,1.0,
1233,Cali,2016,2015-10-31,WC,Rep,5,2,HAAK_Hugo,NED_,10006900320.0,24.0,20.542,21.418,3.0,
1234,Cali,2016,2015-10-31,WC,Rep,5,3,CECI_Francesco,ITA,10006073493.0,25.9,23.592000000000002,23.593,2.0,
1235,Cali,2016,2015-10-31,WC,Rep,5,4,LENDEL_Vasilijus,LTU,10009181234.0,20.6,19.534,19.442,4.0,
1236,Cali,2016,2015-10-31,WC,Rep,5,5,BOTTASSO_Leandro,ARG_,10010894696.0,,18.426,18.03,5.0,
1237,Cali,2016,2015-10-31,WC,Rep,6,1,LEVY_Maximilian,GER,10004601723.0,28.3,32.387,32.568000000000005,1.0,
1238,Cali,2016,2015-10-31,WC,Rep,6,2,MAKSEL_Krzysztof,POL,10006902239.0,24.3,26.418,26.731,2.0,
1239,Cali,2016,2015-10-31,WC,Rep,6,3,BÁBEK_Tomáš,CZE,10004612534.0,28.4,22.468000000000004,22.877,4.0,
1240,Cali,2016,2015-10-31,WC,Rep,6,4,TJON_EN_FA_Jaïr,SUR,10117936018.0,22.0,12.939000000000002,15.52,5.0,
1241,Cali,2016,2015-10-31,WC,Rep,6,5,DMITRIEV_Denis,RUS,10003100142.0,29.6,25.68,25.207,3.0,
1242,Cali,2016,2015-10-31,WC,R2,1,1,DAWKINS_Edward,NZL,10005782695.0,26.3,29.133,29.634999999999998,3.0,
1243,Cali,2016,2015-10-31,WC,R2,1,2,EILERS_Joachim,GER,10006379247.0,25.6,28.208,28.693,5.0,
1244,Cali,2016,2015-10-31,WC,R2,1,3,PERVIS_Francois,FRA,10003011125.0,31.0,33.355000000000004,33.265,1.0,
1245,Cali,2016,2015-10-31,WC,R2,1,4,IM_Chaebin,KOR,10007787464.0,24.0,19.941,23.44,6.0,
1246,Cali,2016,2015-10-31,WC,R2,1,5,LEVY_Maximilian,GER,10004601723.0,28.3,32.568000000000005,32.209,2.0,
1247,Cali,2016,2015-10-31,WC,R2,1,6,WÄCHTER_Tobias,GER,10036244537.0,27.2,28.675,28.243,4.0,
1248,Cali,2016,2015-10-31,WC,R2,2,1,GLAETZER_Matthew,AUS,10006894559.0,23.2,28.891,29.371000000000002,3.0,
1249,Cali,2016,2015-10-31,WC,R2,2,2,BARANOSKI_Matthew,USA_,10007500407.0,22.3,24.902,25.736,5.0,
1250,Cali,2016,2015-10-31,WC,R2,2,3,WAKIMOTO_Yuta,JPN,10005964470.0,26.6,21.061,21.838,6.0,
1251,Cali,2016,2015-10-31,WC,R2,2,4,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,24.3,31.99,31.682000000000002,1.0,
1252,Cali,2016,2015-10-31,WC,R2,2,5,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,27.8,28.868000000000002,28.67,4.0,
1253,Cali,2016,2015-10-31,WC,R2,2,6,VAN_VELTHOOVEN_Simon,HPS_,10005506954.0,26.9,29.079,28.622,2.0,
1254,Cali,2016,2015-10-31,WC,Final,1,1,EILERS_Joachim,GER,10006379247.0,25.6,28.693,29.284,4.0,
1255,Cali,2016,2015-10-31,WC,Final,1,2,GLAETZER_Matthew,AUS,10006894559.0,23.2,29.371000000000002,29.665999999999997,3.0,
1256,Cali,2016,2015-10-31,WC,Final,1,3,DAWKINS_Edward,NZL,10005782695.0,26.3,29.634999999999998,29.718,2.0,
1257,Cali,2016,2015-10-31,WC,Final,1,4,PERVIS_Francois,FRA,10003011125.0,31.0,33.265,32.963,1.0,
1258,Cali,2016,2015-10-31,WC,Final,1,5,BARANOSKI_Matthew,USA_,10007500407.0,22.3,25.736,25.582,5.0,
1259,Cali,2016,2015-10-31,WC,Final,1,6,WAKIMOTO_Yuta,JPN,10005964470.0,26.6,21.838,21.628999999999998,6.0,
1260,Cali,2016,2015-10-31,WC,Final,2,1,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,24.3,31.682000000000002,32.040000000000006,2.0,
1261,Cali,2016,2015-10-31,WC,Final,2,2,VAN_VELTHOOVEN_Simon,HPS_,10005506954.0,26.9,28.622,28.945999999999998,4.0,
1262,Cali,2016,2015-10-31,WC,Final,2,3,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,27.8,28.67,28.811,3.0,
1263,Cali,2016,2015-10-31,WC,Final,2,4,IM_Chaebin,KOR,10007787464.0,24.0,23.44,24.701999999999998,6.0,
1264,Cali,2016,2015-10-31,WC,Final,2,5,WÄCHTER_Tobias,GER,10036244537.0,27.2,28.243,28.1,5.0,
1265,Cali,2016,2015-10-31,WC,Final,2,6,LEVY_Maximilian,GER,10004601723.0,28.3,32.209,31.661,1.0,
1266,Cambridge,2016,2015-12-05,WC,R1,1,1,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,27.0,26.117,26.599999999999998,2.0,
1267,Cambridge,2016,2015-12-05,WC,R1,1,2,CIPRIANO_Flavio_Vagner,BRA,10007165755.0,25.9,20.974999999999998,21.943,5.0,
1268,Cambridge,2016,2015-12-05,WC,R1,1,3,SHURSHIN_Nikita,RUS,10007271546.0,22.7,28.285,27.985999999999997,1.0,
1269,Cambridge,2016,2015-12-05,WC,R1,1,4,SZALONTAY_Sándor,HUN,10007073506.0,25.4,21.083,21.256999999999998,4.0,
1270,Cambridge,2016,2015-12-05,WC,R1,1,5,PHILLIP_Njisane,TTO,10006898401.0,24.5,24.852,24.272000000000002,3.0,
1271,Cambridge,2016,2015-12-05,WC,R1,2,1,WEBSTER_Sam,NZL,10006184742.0,24.4,25.886,28.247999999999998,2.0,
1272,Cambridge,2016,2015-12-05,WC,R1,2,2,SCHMID_Jacob,AUS,10007811817.0,21.9,24.505,25.833,3.0,
1273,Cambridge,2016,2015-12-05,WC,R1,2,3,VOLIKAKIS_Christos,GRE,10004633247.0,27.7,30.072,29.978,1.0,
1274,Cambridge,2016,2015-12-05,WC,R1,2,4,VORZHEV_Pavel,KAZ,10007828183.0,22.2,16.136,18.231,5.0,
1275,Cambridge,2016,2015-12-05,WC,R1,2,5,BARRETTE_Hugo,CAN,10007212639.0,24.4,23.898,23.519,4.0,
1276,Cambridge,2016,2015-12-05,WC,R1,3,1,EILERS_Joachim,GER,10006379247.0,25.7,29.284,29.671999999999997,2.0,
1277,Cambridge,2016,2015-12-05,WC,R1,3,2,D'ALMEIDA_Michael,FRA,10004618796.0,28.3,24.488,25.191,4.0,
1278,Cambridge,2016,2015-12-05,WC,R1,3,3,BÜCHLI_Matthijs,NED,10006900421.0,23.0,30.496,30.374000000000002,1.0,
1279,Cambridge,2016,2015-12-05,WC,R1,3,4,MAKSEL_Krzysztof,POL,10006902239.0,24.4,26.731,26.520000000000003,3.0,
1280,Cambridge,2016,2015-12-05,WC,R1,3,5,OMELCHENKO_Sergii,AZE,10006319633.0,26.0,22.377000000000002,21.909999999999997,5.0,
1281,Cambridge,2016,2015-12-05,WC,R1,4,1,LEVY_Maximilian,GER,10004601723.0,28.4,31.661,31.861,1.0,
1282,Cambridge,2016,2015-12-05,WC,R1,4,2,KELEMEN_Pavel,CZE,10006422895.0,24.5,27.558,27.799,2.0,
1283,Cambridge,2016,2015-12-05,WC,R1,4,3,CECI_Francesco,ITA,10006073493.0,26.0,23.593,23.695,3.0,
1284,Cambridge,2016,2015-12-05,WC,R1,4,4,WAKIMOTO_Yuta,JPN,10005964470.0,26.7,21.628999999999998,21.647000000000002,4.0,
1285,Cambridge,2016,2015-12-05,WC,R1,4,5,ENGLER_Eric,GER,10006665496.0,24.2,20.654,19.676000000000002,5.0,
1286,Cambridge,2016,2015-12-05,WC,R1,5,1,KENNY_Jason,GBR,10004599194.0,27.7,30.581000000000003,30.785,1.0,
1287,Cambridge,2016,2015-12-05,WC,R1,5,2,IM_Chaebin,KOR,10007787464.0,24.1,24.701999999999998,25.610999999999997,3.0,
1288,Cambridge,2016,2015-12-05,WC,R1,5,3,XU_Chao,CHN,10007947011.0,21.1,19.992,20.734,4.0,
1289,Cambridge,2016,2015-12-05,WC,R1,5,4,LENDEL_Vasilijus,LTU,10009181234.0,20.7,19.442,19.907,5.0,
1290,Cambridge,2016,2015-12-05,WC,R1,5,5,CONSTABLE_Patrick,AUS,10009009462.0,20.4,9.0,14.103,6.0,
1291,Cambridge,2016,2015-12-05,WC,R1,5,6,WATANABE_Kazunari,JPN,10003349716.0,30.6,25.954,25.552999999999997,2.0,
1292,Cambridge,2016,2015-12-05,WC,R1,6,1,BARANOSKI_Matthew,USA_,10007500407.0,22.4,25.582,26.365,3.0,
1293,Cambridge,2016,2015-12-05,WC,R1,6,2,VAN_VELTHOOVEN_Simon,HPS_,10005506954.0,27.0,28.945999999999998,28.994999999999997,1.0,
1294,Cambridge,2016,2015-12-05,WC,R1,6,3,TJON_EN_FA_Jaïr,SUR,10117936018.0,22.1,15.52,18.426000000000002,6.0,
1295,Cambridge,2016,2015-12-05,WC,R1,6,4,RAMIREZ_MORALES_Santiago,COL,10009039774.0,21.4,26.217,25.117,2.0,
1296,Cambridge,2016,2015-12-05,WC,R1,6,5,VYNOKUROV_Andrii,UKR,10002418415.0,33.3,21.833,21.749000000000002,4.0,
1297,Cambridge,2016,2015-12-05,WC,R1,6,6,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215.0,20.0,20.147,18.903,5.0,
1298,Cambridge,2016,2015-12-05,WC,Rep,1,1,ENGLER_Eric,GER,10006665496.0,24.2,19.676000000000002,21.241,3.0,
1299,Cambridge,2016,2015-12-05,WC,Rep,1,2,LENDEL_Vasilijus,LTU,10009181234.0,20.7,19.907,20.564,2.0,
1300,Cambridge,2016,2015-12-05,WC,Rep,1,3,CIPRIANO_Flavio_Vagner,BRA,10007165755.0,25.9,21.943,21.928,1.0,
1301,Cambridge,2016,2015-12-05,WC,Rep,1,4,TJON_EN_FA_Jaïr,SUR,10117936018.0,22.1,18.426000000000002,18.285999999999998,5.0,
1302,Cambridge,2016,2015-12-05,WC,Rep,1,5,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215.0,20.0,18.903,17.759999999999998,4.0,
1303,Cambridge,2016,2015-12-05,WC,Rep,2,1,WAKIMOTO_Yuta,JPN,10005964470.0,26.7,21.647000000000002,22.328,4.0,
1304,Cambridge,2016,2015-12-05,WC,Rep,2,2,OMELCHENKO_Sergii,AZE,10006319633.0,26.0,21.909999999999997,22.601,3.0,
1305,Cambridge,2016,2015-12-05,WC,Rep,2,3,WATANABE_Kazunari,JPN,10003349716.0,30.6,25.552999999999997,25.528,2.0,
1306,Cambridge,2016,2015-12-05,WC,Rep,2,4,SCHMID_Jacob,AUS,10007811817.0,21.9,25.833,24.730999999999998,1.0,
1307,Cambridge,2016,2015-12-05,WC,Rep,2,5,XU_Chao,CHN,10007947011.0,21.1,20.734,20.289,5.0,
1308,Cambridge,2016,2015-12-05,WC,Rep,3,1,MAKSEL_Krzysztof,POL,10006902239.0,24.4,26.520000000000003,26.95,1.0,
1309,Cambridge,2016,2015-12-05,WC,Rep,3,2,BARRETTE_Hugo,CAN,10007212639.0,24.4,23.519,23.795,4.0,
1310,Cambridge,2016,2015-12-05,WC,Rep,3,3,CECI_Francesco,ITA,10006073493.0,26.0,23.695,23.705,3.0,
1311,Cambridge,2016,2015-12-05,WC,Rep,3,4,D'ALMEIDA_Michael,FRA,10004618796.0,28.3,25.191,24.596000000000004,2.0,
1312,Cambridge,2016,2015-12-05,WC,Rep,4,1,KELEMEN_Pavel,CZE,10006422895.0,24.5,27.799,28.446,2.0,
1313,Cambridge,2016,2015-12-05,WC,Rep,4,2,PHILLIP_Njisane,TTO,10006898401.0,24.5,24.272000000000002,24.71,3.0,
1314,Cambridge,2016,2015-12-05,WC,Rep,4,3,BÜCHLI_Matthijs,NED,10006900421.0,23.0,30.374000000000002,30.131999999999998,1.0,
1315,Cambridge,2016,2015-12-05,WC,Rep,4,4,VORZHEV_Pavel,KAZ,10007828183.0,22.2,18.231,17.703000000000003,4.0,
1316,Cambridge,2016,2015-12-05,WC,Rep,5,1,VYNOKUROV_Andrii,UKR,10002418415.0,33.3,21.749000000000002,22.549000000000003,3.0,
1317,Cambridge,2016,2015-12-05,WC,Rep,5,2,VOLIKAKIS_Christos,GRE,10004633247.0,27.7,29.978,29.909000000000002,1.0,
1318,Cambridge,2016,2015-12-05,WC,Rep,5,3,IM_Chaebin,KOR,10007787464.0,24.1,25.610999999999997,25.124000000000002,2.0,
1319,Cambridge,2016,2015-12-05,WC,Rep,5,4,SZALONTAY_Sándor,HUN,10007073506.0,25.4,21.256999999999998,20.627000000000002,4.0,
1320,Cambridge,2016,2015-12-05,WC,Rep,6,1,SHURSHIN_Nikita,RUS,10007271546.0,22.7,27.985999999999997,28.539,2.0,
1321,Cambridge,2016,2015-12-05,WC,Rep,6,2,RAMIREZ_MORALES_Santiago,COL,10009039774.0,21.4,25.117,25.812,3.0,
1322,Cambridge,2016,2015-12-05,WC,Rep,6,3,VAN_VELTHOOVEN_Simon,HPS_,10005506954.0,27.0,28.994999999999997,28.802,1.0,
1323,Cambridge,2016,2015-12-05,WC,Rep,6,4,CONSTABLE_Patrick,AUS,10009009462.0,20.4,14.103,13.651,4.0,
1324,Cambridge,2016,2015-12-05,WC,R2,1,1,ENGLER_Eric,GER,10006665496.0,24.2,21.241,23.457,6.0,
1325,Cambridge,2016,2015-12-05,WC,R2,1,2,LEVY_Maximilian,GER,10004601723.0,28.4,31.861,31.844,1.0,
1326,Cambridge,2016,2015-12-05,WC,R2,1,3,BARANOSKI_Matthew,USA_,10007500407.0,22.4,26.365,26.602,4.0,
1327,Cambridge,2016,2015-12-05,WC,R2,1,4,VYNOKUROV_Andrii,UKR,10002418415.0,33.3,22.549000000000003,22.866,5.0,
1328,Cambridge,2016,2015-12-05,WC,R2,1,5,KELEMEN_Pavel,CZE,10006422895.0,24.5,28.446,27.826999999999998,2.0,
1329,Cambridge,2016,2015-12-05,WC,R2,1,6,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,27.0,26.599999999999998,26.134999999999998,3.0,
1330,Cambridge,2016,2015-12-05,WC,R2,2,1,EILERS_Joachim,GER,10006379247.0,25.7,29.671999999999997,30.156999999999996,2.0,
1331,Cambridge,2016,2015-12-05,WC,R2,2,2,KENNY_Jason,GBR,10004599194.0,27.7,30.785,30.925,1.0,
1332,Cambridge,2016,2015-12-05,WC,R2,2,3,SHURSHIN_Nikita,RUS,10007271546.0,22.7,28.539,28.712999999999997,3.0,
1333,Cambridge,2016,2015-12-05,WC,R2,2,4,MAKSEL_Krzysztof,POL,10006902239.0,24.4,26.95,27.015,5.0,
1334,Cambridge,2016,2015-12-05,WC,R2,2,5,WEBSTER_Sam,NZL,10006184742.0,24.4,28.247999999999998,26.839,4.0,
1335,Cambridge,2016,2015-12-05,WC,R2,2,6,WAKIMOTO_Yuta,JPN,10005964470.0,26.7,22.328,22.134999999999998,6.0,
1336,Cambridge,2016,2015-12-05,WC,Final,1,1,EILERS_Joachim,GER,10006379247.0,25.7,30.156999999999996,30.629,3.0,
1337,Cambridge,2016,2015-12-05,WC,Final,1,2,LEVY_Maximilian,GER,10004601723.0,28.4,31.844,31.961999999999996,1.0,
1338,Cambridge,2016,2015-12-05,WC,Final,1,3,BARANOSKI_Matthew,USA_,10007500407.0,22.4,26.602,27.009,5.0,
1339,Cambridge,2016,2015-12-05,WC,Final,1,4,SHURSHIN_Nikita,RUS,10007271546.0,22.7,28.712999999999997,28.678,4.0,
1340,Cambridge,2016,2015-12-05,WC,Final,1,5,KENNY_Jason,GBR,10004599194.0,27.7,30.925,30.668,2.0,
1341,Cambridge,2016,2015-12-05,WC,Final,1,6,ENGLER_Eric,GER,10006665496.0,24.2,23.457,22.951999999999998,6.0,
1342,Cambridge,2016,2015-12-05,WC,Final,2,1,KELEMEN_Pavel,CZE,10006422895.0,24.5,27.826999999999998,28.58,1.0,
1343,Cambridge,2016,2015-12-05,WC,Final,2,2,WEBSTER_Sam,NZL,10006184742.0,24.4,26.839,27.558,3.0,
1344,Cambridge,2016,2015-12-05,WC,Final,2,3,VYNOKUROV_Andrii,UKR,10002418415.0,33.3,22.866,23.270999999999997,5.0,
1345,Cambridge,2016,2015-12-05,WC,Final,2,4,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,27.0,26.134999999999998,26.093999999999998,4.0,
1346,Cambridge,2016,2015-12-05,WC,Final,2,5,MAKSEL_Krzysztof,POL,10006902239.0,24.4,27.015,26.644,2.0,
1347,Cambridge,2016,2015-12-05,WC,Final,2,6,WAKIMOTO_Yuta,JPN,10005964470.0,26.7,22.134999999999998,21.87,6.0,
1348,Hong_Kong,2016,2016-01-16,WC,R1,1,1,DMITRIEV_Denis,RUS,10003100142.0,29.8,25.207,25.747,3.0,
1349,Hong_Kong,2016,2016-01-16,WC,R1,1,2,OMELCHENKO_Sergii,AZE,10006319633.0,26.1,22.601,23.59,6.0,
1350,Hong_Kong,2016,2016-01-16,WC,R1,1,3,IM_Chaebin,KOR,10007787464.0,24.2,25.124000000000002,25.599,4.0,
1351,Hong_Kong,2016,2016-01-16,WC,R1,1,4,CECI_Francesco,ITA,10006073493.0,26.1,23.705,23.833000000000002,5.0,
1352,Hong_Kong,2016,2016-01-16,WC,R1,1,5,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,24.5,32.040000000000006,31.560000000000002,1.0,
1353,Hong_Kong,2016,2016-01-16,WC,R1,1,6,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215.0,20.1,17.759999999999998,18.354,7.0,
1354,Hong_Kong,2016,2016-01-16,WC,R1,1,7,LEWIS_Peter,AUS_,10006182924.0,26.0,25.97,24.349,2.0,
1355,Hong_Kong,2016,2016-01-16,WC,R1,2,1,WÄCHTER_Tobias,GER,10036244537.0,27.5,28.1,28.688,3.0,
1356,Hong_Kong,2016,2016-01-16,WC,R1,2,2,WILLIAMS_Zac,NZL,10008997641.0,20.5,9.0,23.964999999999996,7.0,
1357,Hong_Kong,2016,2016-01-16,WC,R1,2,3,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,28.0,28.811,28.891,2.0,
1358,Hong_Kong,2016,2016-01-16,WC,R1,2,4,BÜCHLI_Matthijs,NED,10006900421.0,23.1,30.131999999999998,30.013,1.0,
1359,Hong_Kong,2016,2016-01-16,WC,R1,2,5,CIPRIANO_Flavio_Vagner,BRA,10007165755.0,26.0,21.928,22.226,5.0,
1360,Hong_Kong,2016,2016-01-16,WC,R1,2,6,WATANABE_Kazunari,JPN,10003349716.0,30.7,25.528,25.375999999999998,4.0,
1361,Hong_Kong,2016,2016-01-16,WC,R1,2,7,SZALONTAY_Sándor,HUN,10007073506.0,25.5,20.627000000000002,19.808,6.0,
1362,Hong_Kong,2016,2016-01-16,WC,R1,3,1,BARRETTE_Hugo,CAN,10007212639.0,24.5,23.795,24.508,4.0,
1363,Hong_Kong,2016,2016-01-16,WC,R1,3,2,KELEMEN_Pavel,CZE,10006422895.0,24.6,28.58,28.718,2.0,
1364,Hong_Kong,2016,2016-01-16,WC,R1,3,3,XU_Chao,CHN,10007947011.0,21.2,20.289,21.135,6.0,
1365,Hong_Kong,2016,2016-01-16,WC,R1,3,4,EDELIN_Benjamin,FRA,10006584159.0,22.9,16.857,19.261000000000003,7.0,
1366,Hong_Kong,2016,2016-01-16,WC,R1,3,5,CRAMPTON_Matthew,GBR_,10003292122.0,29.7,29.020000000000003,28.572,1.0,
1367,Hong_Kong,2016,2016-01-16,WC,R1,3,6,LENDEL_Vasilijus,LTU,10009181234.0,20.8,20.564,20.601,5.0,
1368,Hong_Kong,2016,2016-01-16,WC,R1,3,7,BARANOSKI_Matthew,USA_,10007500407.0,22.5,27.009,26.219,3.0,
1369,Hong_Kong,2016,2016-01-16,WC,R1,4,1,WAKIMOTO_Yuta,JPN,10005964470.0,26.8,21.87,22.538,5.0,
1370,Hong_Kong,2016,2016-01-16,WC,R1,4,2,ENGLER_Eric,GER,10006665496.0,24.3,22.951999999999998,23.67,3.0,
1371,Hong_Kong,2016,2016-01-16,WC,R1,4,3,VYNOKUROV_Andrii,UKR,10002418415.0,33.4,23.270999999999997,23.478,2.0,
1372,Hong_Kong,2016,2016-01-16,WC,R1,4,4,PHILLIP_Njisane,TTO,10006898401.0,24.6,24.71,24.622,1.0,
1373,Hong_Kong,2016,2016-01-16,WC,R1,4,5,VORZHEV_Pavel,KAZ,10007828183.0,22.3,17.703000000000003,18.444000000000003,7.0,
1374,Hong_Kong,2016,2016-01-16,WC,R1,4,6,LIPA_Mateusz,POL,10007891437.0,21.2,22.798,21.059,4.0,
1375,Hong_Kong,2016,2016-01-16,WC,R1,4,7,PULGAR_Angel,VEN,10005511301.0,26.9,18.985000000000003,16.894,6.0,
1376,Hong_Kong,2016,2016-01-16,WC,Rep,1,1,IM_Chaebin,KOR,10007787464.0,24.2,25.599,26.868,2.0,
1377,Hong_Kong,2016,2016-01-16,WC,Rep,1,2,CRAMPTON_Matthew,GBR_,10003292122.0,29.7,28.572,28.686999999999998,1.0,
1378,Hong_Kong,2016,2016-01-16,WC,Rep,1,3,WATANABE_Kazunari,JPN,10003349716.0,30.7,25.375999999999998,25.456,3.0,
1379,Hong_Kong,2016,2016-01-16,WC,Rep,1,4,PHILLIP_Njisane,TTO,10006898401.0,24.6,24.622,24.546999999999997,4.0,
1380,Hong_Kong,2016,2016-01-16,WC,Rep,1,5,LEWIS_Peter,AUS_,10006182924.0,26.0,24.349,23.47,5.0,
1381,Hong_Kong,2016,2016-01-16,WC,Rep,2,1,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,28.0,28.891,29.029,1.0,
1382,Hong_Kong,2016,2016-01-16,WC,Rep,2,2,EDELIN_Benjamin,FRA,10006584159.0,22.9,19.261000000000003,20.737000000000002,3.0,
1383,Hong_Kong,2016,2016-01-16,WC,Rep,2,3,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215.0,20.1,18.354,19.003,4.0,
1384,Hong_Kong,2016,2016-01-16,WC,Rep,2,4,PULGAR_Angel,VEN,10005511301.0,26.9,16.894,17.27,5.0,
1385,Hong_Kong,2016,2016-01-16,WC,Rep,2,5,CIPRIANO_Flavio_Vagner,BRA,10007165755.0,26.0,22.226,21.582,2.0,
1386,Hong_Kong,2016,2016-01-16,WC,Rep,3,1,BÜCHLI_Matthijs,NED,10006900421.0,23.1,30.013,30.210000000000004,2.0,
1387,Hong_Kong,2016,2016-01-16,WC,Rep,3,2,XU_Chao,CHN,10007947011.0,21.2,21.135,22.033,4.0,
1388,Hong_Kong,2016,2016-01-16,WC,Rep,3,3,LIPA_Mateusz,POL,10007891437.0,21.2,21.059,22.294999999999998,5.0,
1389,Hong_Kong,2016,2016-01-16,WC,Rep,3,4,BARANOSKI_Matthew,USA_,10007500407.0,22.5,26.219,26.093,3.0,
1390,Hong_Kong,2016,2016-01-16,WC,Rep,3,5,PUERTA_ZAPATA_Fabian_Hernando,COL,10006904360.0,24.5,31.560000000000002,31.002,1.0,
1391,Hong_Kong,2016,2016-01-16,WC,Rep,4,1,CECI_Francesco,ITA,10006073493.0,26.1,23.833000000000002,24.067,1.0,
1392,Hong_Kong,2016,2016-01-16,WC,Rep,4,2,VORZHEV_Pavel,KAZ,10007828183.0,22.3,18.444000000000003,19.885,5.0,
1393,Hong_Kong,2016,2016-01-16,WC,Rep,4,3,LENDEL_Vasilijus,LTU,10009181234.0,20.8,20.601,20.826,3.0,
1394,Hong_Kong,2016,2016-01-16,WC,Rep,4,4,VYNOKUROV_Andrii,UKR,10002418415.0,33.4,23.478,23.246000000000002,2.0,
1395,Hong_Kong,2016,2016-01-16,WC,Rep,4,5,SZALONTAY_Sándor,HUN,10007073506.0,25.5,19.808,18.958,4.0,
1396,Hong_Kong,2016,2016-01-16,WC,R2,1,1,WAKIMOTO_Yuta,JPN,10005964470.0,26.8,22.538,23.325,6.0,
1397,Hong_Kong,2016,2016-01-16,WC,R2,1,2,WILLIAMS_Zac,NZL,10008997641.0,20.5,23.964999999999996,26.225,5.0,
1398,Hong_Kong,2016,2016-01-16,WC,R2,1,3,IM_Chaebin,KOR,10007787464.0,24.2,26.868,27.092000000000002,2.0,
1399,Hong_Kong,2016,2016-01-16,WC,R2,1,4,KELEMEN_Pavel,CZE,10006422895.0,24.6,28.718,28.471,1.0,
1400,Hong_Kong,2016,2016-01-16,WC,R2,1,5,DMITRIEV_Denis,RUS,10003100142.0,29.8,25.747,25.619,3.0,
1401,Hong_Kong,2016,2016-01-16,WC,R2,1,6,CECI_Francesco,ITA,10006073493.0,26.1,24.067,23.892,4.0,
1402,Hong_Kong,2016,2016-01-16,WC,R2,2,1,BARRETTE_Hugo,CAN,10007212639.0,24.5,24.508,25.234,4.0,
1403,Hong_Kong,2016,2016-01-16,WC,R2,2,2,WÄCHTER_Tobias,GER,10036244537.0,27.5,28.688,28.899,3.0,
1404,Hong_Kong,2016,2016-01-16,WC,R2,2,3,BÜCHLI_Matthijs,NED,10006900421.0,23.1,30.210000000000004,30.168,1.0,
1405,Hong_Kong,2016,2016-01-16,WC,R2,2,4,AWANG_Mohd_Azizulhasni,MAS,10004868370.0,28.0,29.029,28.92,2.0,
1406,Hong_Kong,2016,2016-01-16,WC,R2,2,5,ENGLER_Eric,GER,10006665496.0,24.3,23.67,23.591,5.0,
1407,Hong_Kong,2016,2016-01-16,WC,R2,2,6,OMELCHENKO_Sergii,AZE,10006319633.0,26.1,23.59,23.060000000000002,6.0,
1408,Hong_Kong,2016,2016-01-16,WC,Final,1,1,BÜCHLI_Matthijs,NED,10006900421.0,23.1,30.168,30.425,1.0,
1409,Hong_Kong,2016,2016-01-16,WC,Final,1,2,BARRETTE_Hugo,CAN,10007212639.0,24.5,25.234,25.701,5.0,
1410,Hong_Kong,2016,2016-01-16,WC,Final,1,3,IM_Chaebin,KOR,10007787464.0,24.2,27.092000000000002,27.331999999999997,3.0,
1411,Hong_Kong,2016,2016-01-16,WC,Final,1,4,WILLIAMS_Zac,NZL,10008997641.0,20.5,26.225,25.771,4.0,
1412,Hong_Kong,2016,2016-01-16,WC,Final,1,5,WAKIMOTO_Yuta,JPN,10005964470.0,26.8,23.325,23.391000000000002,6.0,
1413,Hong_Kong,2016,2016-01-16,WC,Final,1,6,WÄCHTER_Tobias,GER,10036244537.0,27.5,28.899,28.360999999999997,2.0,
