Location,Year,Date,Event,Stage,Round,Heat,Athlete,Country,Age,Final_Rank,Rank,Time,Avg Speed
London,2018,2018-12-16,NC,QF,2,4,CARLIN Jack,TIN,,4.0,1.0,10.2,
London,2018,2018-12-16,NC,QF,2,4,PAUL Nicholas,TTO,,5.0,2.0,10.362,
London,2018,2018-12-16,NC,SF,2,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.182,
London,2018,2018-12-16,NC,SF,2,1,CARLIN Jack,TIN,,4.0,2.0,10.231,
London,2018,2018-12-16,NC,SF,2,2,GLAETZER Matthew,AUS,,2.0,2.0,10.144,
London,2018,2018-12-16,NC,SF,2,2,HOOGLAND Jeffrey,NED,,3.0,1.0,9.986,
London,2018,2018-12-16,NC,F,2,G,LAVREYSEN Harrie,NED,,1.0,1.0,10.282,
London,2018,2018-12-16,NC,F,2,G,GLAETZER Matthew,AUS,,2.0,2.0,10.693,
London,2018,2018-12-16,NC,F,2,B,HOOGLAND Jeffrey,NED,,3.0,1.0,10.595,
London,2018,2018-12-16,NC,F,2,B,CARLIN Jack,TIN,,4.0,2.0,10.716000000000001,
Berlin,2018,2018-12-02,NC,QF,2,1,RUDYK Mateusz,POL,,4.0,1.0,10.09,
Berlin,2018,2018-12-02,NC,QF,2,1,LEVY Maximilian,GER,,,2.0,10.181,
Berlin,2018,2018-12-02,NC,QF,2,2,HELAL Rayan,FRA,,3.0,1.0,10.295,
Berlin,2018,2018-12-02,NC,QF,2,2,TRUMAN Joseph,TIN,,,2.0,10.343,
Berlin,2018,2018-12-02,NC,QF,2,3,GLAETZER Matthew,AUS,,1.0,1.0,10.16,
Berlin,2018,2018-12-02,NC,QF,2,3,DMITRIEV Denis,RUS,,,2.0,10.608,
Berlin,2018,2018-12-02,NC,QF,2,4,BUCHLI Matthijs,BCC,,2.0,1.0,10.178,
Berlin,2018,2018-12-02,NC,QF,2,4,KELEMEN Pavel,CZE,,,2.0,10.222000000000001,
Berlin,2018,2018-12-02,NC,SF,2,1,BUCHLI Matthijs,BCC,,2.0,1.0,10.446,
Berlin,2018,2018-12-02,NC,SF,2,1,RUDYK Mateusz,POL,,4.0,2.0,10.664,
Berlin,2018,2018-12-02,NC,SF,2,2,GLAETZER Matthew,AUS,,1.0,2.0,10.321000000000002,
Berlin,2018,2018-12-02,NC,SF,2,2,HELAL Rayan,FRA,,3.0,1.0,10.316,
Berlin,2018,2018-12-02,NC,F,2,G,GLAETZER Matthew,AUS,,1.0,1.0,10.433,
Berlin,2018,2018-12-02,NC,F,2,G,BUCHLI Matthijs,BCC,,2.0,2.0,10.465,
Berlin,2018,2018-12-02,NC,F,2,B,HELAL Rayan,FRA,,3.0,1.0,10.381,
Berlin,2018,2018-12-02,NC,F,2,B,RUDYK Mateusz,POL,,4.0,2.0,10.614,
Milton,2018,2018-10-28,NC,QF,2,1,GLAETZER Matthew,AUS,,1.0,1.0,10.213,
Milton,2018,2018-10-28,NC,QF,2,1,FUKAYA Tomohiro,JPN,,6.0,2.0,10.254,
Milton,2018,2018-10-28,NC,QF,2,2,LAVREYSEN Harrie,NED,,2.0,1.0,10.165,
Milton,2018,2018-10-28,NC,QF,2,2,DMITRIEV Denis,RUS,,7.0,2.0,10.257,
Milton,2018,2018-10-28,NC,QF,2,3,HOOGLAND Jeffrey,NED,,3.0,1.0,10.045,
Milton,2018,2018-10-28,NC,QF,2,3,BAUGE Gregory,FRA,,5.0,2.0,10.527,
Milton,2018,2018-10-28,NC,QF,2,4,HART Nathan,AUS,,4.0,1.0,10.784,
Milton,2018,2018-10-28,NC,QF,2,4,BOS Theo,BCC,,8.0,2.0,10.88,
Milton,2018,2018-10-28,NC,SF,2,2,LAVREYSEN Harrie,NED,,2.0,1.0,10.208,
Milton,2018,2018-10-28,NC,SF,2,2,HOOGLAND Jeffrey,NED,,3.0,2.0,10.465,
Milton,2018,2018-10-28,NC,F,2,G,GLAETZER Matthew,AUS,,1.0,1.0,10.085,
Milton,2018,2018-10-28,NC,F,2,G,LAVREYSEN Harrie,NED,,2.0,2.0,10.125,
Milton,2018,2018-10-28,NC,F,2,B,HOOGLAND Jeffrey,NED,,3.0,1.0,9.956,
Milton,2018,2018-10-28,NC,F,2,B,HART Nathan,AUS,,4.0,2.0,10.700999999999999,
Cairo,2023,2023-03-17,NC,SF,3,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.32,
Cairo,2023,2023-03-17,NC,SF,3,1,OTA Kaiya,JPN,,3.0,2.0,10.459,
Jakarta,2023,2023-02-26,NC,QF,3,2,YAKOVLEV Mikhail,ISR,,3.0,1.0,9.845,
Jakarta,2023,2023-02-26,NC,QF,3,2,AWANG Mohd Azizulhasni,MAS,,7.0,2.0,10.352,
Jakarta,2023,2023-02-26,NC,QF,3,4,ZHOU Yu,CHN,,4.0,1.0,10.11,
Jakarta,2023,2023-02-26,NC,QF,3,4,VIGIER Sebastien,FRA,,6.0,2.0,10.11,
Milton,2022,2022-05-15,NC,QF,3,2,HOOGLAND Jeffrey,NED,29.183561643835617,2.0,1.0,10.135,71.67031654389807
Milton,2022,2022-05-15,NC,QF,3,2,GLAETZER Matthew,AUS,29.742465753424657,5.0,2.0,11.436,72.12260843433837
Milton,2022,2022-05-15,NC,SF,3,2,HOOGLAND Jeffrey,NED,29.183561643835617,2.0,1.0,10.331,70.49148227922458
Milton,2022,2022-05-15,NC,SF,3,2,RUDYK Mateusz,POL,26.838356164383562,4.0,2.0,10.695,71.13218731475993
Glasgow,2022,2022-04-24,NC,QF,3,3,RICHARDSON Matthew,AUS,23.035616438356165,2.0,1.0,10.73,60.64179230186137
Glasgow,2022,2022-04-24,NC,QF,3,3,CARLIN Jack,GBR,25.019178082191782,5.0,2.0,10.737,50.83309799491669
Roubaix,2021,2021-10-23,WCH,QF,3,2,BOETTICHER Stefan,GER,,4.0,1.0,10.002,
Roubaix,2021,2021-10-23,WCH,QF,3,2,PAUL Nicholas,TTO,,5.0,2.0,10.039000000000001,
Roubaix,2021,2021-10-23,WCH,QF,3,3,HOOGLAND Jeffrey,NED,,2.0,1.0,9.877,
Roubaix,2021,2021-10-23,WCH,QF,3,3,IAKOVLEV Mikhail,RCF,,6.0,2.0,10.223,
Roubaix,2021,2021-10-23,WCH,SF,3,2,HOOGLAND Jeffrey,NED,,2.0,1.0,9.883,
Roubaix,2021,2021-10-23,WCH,SF,3,2,BOETTICHER Stefan,GER,,4.0,2.0,9.968,
Cali,2021,2021-09-12,NC,QF,3,3,QUINTERO CHAVARRO Kevin Santiago,COL,,2.0,1.0,10.683,
Cali,2021,2021-09-12,NC,QF,3,3,RAMIREZ MORALES Santiago,COL,,6.0,2.0,12.221,
Cali,2021,2021-09-12,NC,SF,3,2,QUINTERO CHAVARRO Kevin Santiago,COL,,2.0,1.0,10.496,
Cali,2021,2021-09-12,NC,SF,3,2,WAMMES Nick,CAN,,4.0,2.0,10.5,
Tokyo,2021,2021-08-04,OLY,QF,3,4,DMITRIEV Denis,ROC,,4.0,1.0,10.381,
Tokyo,2021,2021-08-04,OLY,QF,3,4,PAUL Nicholas,TTO,,6.0,2.0,14.764,
Tokyo,2021,2021-08-04,OLY,F,3,G,LAVREYSEN Harrie,NED,,1.0,1.0,10.681,
Tokyo,2021,2021-08-04,OLY,F,3,G,HOOGLAND Jeffrey,NED,,2.0,2.0,10.889,
St Petersburg,2021,2021-07-11,NC,QF,3,2,SZALONTAY Sandor,HUN,,4.0,1.0,10.554,
St Petersburg,2021,2021-07-11,NC,QF,3,2,NESTEROV Dmitry,MCT,,8.0,2.0,10.658,
St Petersburg,2021,2021-07-11,NC,F,3,G,QUINTERO CHAVARRO Kevin Santiago,COL,,1.0,1.0,10.122,
St Petersburg,2021,2021-07-11,NC,F,3,G,IAKOVLEV Mikhail,RUS,,2.0,2.0,10.209,
Milton,2020,2020-01-26,NC,QF,3,4,HELAL Rayan,FRA,,3.0,1.0,10.496,
Milton,2020,2020-01-26,NC,QF,3,4,AMAGAI Kazuki,JPN,,8.0,2.0,10.598,
Milton,2020,2020-01-26,NC,SF,3,1,RUDYK Mateusz,POL,,1.0,1.0,10.206,
Milton,2020,2020-01-26,NC,SF,3,1,HELAL Rayan,FRA,,3.0,2.0,10.221,
Milton,2020,2020-01-26,NC,SF,3,2,CALEYRON Quentin,FRA,,2.0,1.0,10.308,
Milton,2020,2020-01-26,NC,SF,3,2,LAW Tsz Chun,HKG,,4.0,2.0,12.875,
Minsk,2019,2019-11-03,NC,F,3,G,LAVREYSEN Harrie,NED,,1.0,1.0,9.857,
Minsk,2019,2019-11-03,NC,F,3,G,HOOGLAND Jeffrey,NED,,2.0,2.0,9.942,
Minsk,2019,2019-11-03,NC,F,3,B,BUCHLI Matthijs,BCC,,3.0,1.0,10.21,
Minsk,2019,2019-11-03,NC,F,3,B,VIGIER Sebastien,FRA,,4.0,2.0,10.25,
Pruszkow,2019,2019-03-02,WCH,SF,3,2,LAVREYSEN Harrie,NED,,1.0,1.0,9.952,
Pruszkow,2019,2019-03-02,WCH,SF,3,2,RUDYK Mateusz,POL,,3.0,2.0,10.505,
Hong Kong,2019,2019-01-27,NC,QF,3,3,CALEYRON Quentin,FRA,,4.0,1.0,10.392,
Hong Kong,2019,2019-01-27,NC,QF,3,3,HELAL Rayan,FRA,,7.0,2.0,11.943999999999999,
Cambridge,2019,2019-01-20,NC,QF,3,3,VIGIER Sebastien,FRA,,3.0,1.0,10.421,
Cambridge,2019,2019-01-20,NC,QF,3,3,SCHMID Jacob,AUS,,5.0,2.0,10.433,
Cambridge,2019,2019-01-20,NC,QF,3,4,MITCHELL Ethan,NZL,,4.0,1.0,10.555,
Cambridge,2019,2019-01-20,NC,QF,3,4,WEBSTER Sam,NZL,,6.0,2.0,10.935,
Cambridge,2019,2019-01-20,NC,F,3,B,VIGIER Sebastien,FRA,,3.0,1.0,10.342,
Cambridge,2019,2019-01-20,NC,F,3,B,MITCHELL Ethan,NZL,,4.0,2.0,10.476,
London,2018,2018-12-16,NC,SF,3,1,LAVREYSEN Harrie,NED,,1.0,1.0,10.26,
London,2018,2018-12-16,NC,SF,3,1,CARLIN Jack,TIN,,4.0,2.0,10.353,
London,2018,2018-12-16,NC,SF,3,2,GLAETZER Matthew,AUS,,2.0,1.0,10.412,
London,2018,2018-12-16,NC,SF,3,2,HOOGLAND Jeffrey,NED,,3.0,2.0,10.724,
London,2018,2018-12-16,NC,F,3,B,HOOGLAND Jeffrey,NED,,3.0,1.0,10.294,
London,2018,2018-12-16,NC,F,3,B,CARLIN Jack,TIN,,4.0,2.0,11.473,
Berlin,2018,2018-12-02,NC,SF,3,2,GLAETZER Matthew,AUS,,1.0,1.0,10.163,
Berlin,2018,2018-12-02,NC,SF,3,2,HELAL Rayan,FRA,,3.0,2.0,10.198,
Milton,2018,2018-10-28,NC,F,3,G,GLAETZER Matthew,AUS,,1.0,1.0,10.271,
Milton,2018,2018-10-28,NC,F,3,G,LAVREYSEN Harrie,NED,,2.0,2.0,10.364,
