Location,Year,Date,Event,Stage,Heat,Round,Athlete,Country,Age,Final_Rank,Rank,200m,AvgSpeed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange,,
Cambridge,2019,8/12/2019,NC,R16,9,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,21.1260274,13,1,10.328,69.71340046,9.413,11.966,20.732,4.383,1,2.553,,
Cambridge,2019,8/12/2019,NC,R16,9,1,ARCHAMBAULT_Joel,PTM,120.0191781,20,2,10.427,69.05150091,5.259,3.528,15.056,5.764,2,-1.731,,
Cambridge,2019,8/12/2019,NC,R16,10,1,PERALTA_GASCON_Juan,ESP,,14,1,10.344,69.60556845,17.605,18.616,24.798,3.091,1,1.011,,
Cambridge,2019,8/12/2019,NC,R16,10,1,RAMIREZ_MORALES_Santiago,COL,25.40273973,19,2,10.363,69.4779504,8.408,7.038,18.738,5.85,2,-1.37,,
Cambridge,2019,8/12/2019,NC,R16,11,1,SHARAPOV_Alexander,RUS,25.77534247,15,1,10.098,71.30124777,6.262,14.376,25.922,5.773,2,8.114,,
Cambridge,2019,8/12/2019,NC,R16,11,1,SAHROM_Muhammad_Shah_Firdaus,SDF,24.04931507,18,2,10.272,70.09345794,15.301,13.989,21.895,3.953,1,-1.312,,
Cambridge,2019,8/12/2019,NC,R16,12,1,BARRETTE_Hugo,CAN,28.44931507,16,1,10.512,68.49315068,16.613,17.224,23.758,3.267,1,0.611,,
Cambridge,2019,8/12/2019,NC,R16,12,1,CECHMAN_Martin,CZE,,17,2,10.528,68.38905775,3.575,3.367,13.469,5.051,2,-0.208,,
Cambridge,2019,8/12/2019,NC,R8,1,1,RUDYK_Mateusz,POL,24.40273973,1,1,10.317,69.78772899,31.023,31.083,33.881,1.399,1,0.06,,
Cambridge,2019,8/12/2019,NC,R8,1,1,BARRETTE_Hugo,CAN,28.44931507,16,2,10.418,69.11115377,17.224,17.151,23.487,3.168,2,-0.073,,
Cambridge,2019,8/12/2019,NC,R8,2,1,FUKAYA_Tomohiro,JPN,120.0191781,2,1,10.125,71.11111111,31.212,31.38,35.282,1.951,1,0.168,,
Cambridge,2019,8/12/2019,NC,R8,2,1,SHARAPOV_Alexander,RUS,25.77534247,15,2,10.207,70.53982561,14.376,14.283,24.793,5.255,2,-0.093,,
Cambridge,2019,8/12/2019,NC,R8,3,1,HART_Nathan,AUS,120.0191781,4,1,10.181,70.71996857,32.281,32.477,38.427,2.975,1,0.196,,
Cambridge,2019,8/12/2019,NC,R8,3,1,PERALTA_GASCON_Juan,ESP,,14,2,10.507,68.52574474,18.616,18.588,24.68,3.046,2,-0.028,,
Cambridge,2019,8/12/2019,NC,R8,4,1,NITTA_Yudai,JPN,120.0191781,3,1,10.199,70.59515639,19.16,20.363,27.759,3.698,1,1.203,,
Cambridge,2019,8/12/2019,NC,R8,4,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,21.1260274,13,2,10.304,69.8757764,11.966,11.562,19.738,4.088,2,-0.404,,
Cambridge,2019,8/12/2019,NC,R8,5,1,SZALONTAY_Sandor,HUN,,5,1,10.524,68.41505131,13.102,18.915,25.151,3.118,2,5.813,,
Cambridge,2019,8/12/2019,NC,R8,5,1,GLAETZER_Matthew,AUS,27.30684932,12,2,10.54,68.31119545,33.497,32.486,35.736,1.625,1,-1.011,,
Cambridge,2019,8/12/2019,NC,R8,6,1,WEBSTER_Sam,NZL,28.41643836,6,1,10.109,71.22366208,24.46,25.81,31.576,2.883,1,1.35,,
Cambridge,2019,8/12/2019,NC,R8,6,1,MITCHELL_Ethan,NZL,120.0191781,11,2,10.6,67.9245283,24.423,23.997,28.585,2.294,2,-0.426,,
Cambridge,2019,8/12/2019,NC,R8,7,1,AWANG_Mohd_Azizulhasni,MAS,120.0191781,7,1,10.201,70.58131556,17.866,20.355,28.921,4.283,1,2.489,,
Cambridge,2019,8/12/2019,NC,R8,7,1,YAKUSHEVSKIY_Pavel,RUS,32.22739726,10,2,10.28,70.03891051,16.543,15.972,22.914,3.471,2,-0.571,,
Cambridge,2019,8/12/2019,NC,R8,8,1,PAUL_Nicholas,TTO,21.22191781,8,1,11.066,65.06416049,24.447,25.635,30.507,2.436,2,1.188,,
Cambridge,2019,8/12/2019,NC,R8,8,1,TJON_EN_FA_Jair,SUR,26.15342466,9,2,11.163,64.49879065,25.755,25.077,29.897,2.41,1,-0.678,,
Cambridge,2019,8/12/2019,NC,QF,1,1,RUDYK_Mateusz,POL,24.40273973,1,1,10.369,69.43774713,31.083,31.281,34.049,1.384,1,0.198,,
Cambridge,2019,8/12/2019,NC,QF,1,1,PAUL_Nicholas,TTO,21.22191781,8,2,11.438,62.94806784,25.635,25.309,29.997,2.344,2,-0.326,,
Cambridge,2019,8/12/2019,NC,QF,2,1,FUKAYA_Tomohiro,JPN,120.0191781,2,1,10.202,70.57439718,31.38,31.634,35.48,1.923,1,0.254,,
Cambridge,2019,8/12/2019,NC,QF,2,1,AWANG_Mohd_Azizulhasni,MAS,120.0191781,7,2,10.231,70.37435246,20.355,20.04,27.968,3.964,2,-0.315,,
Cambridge,2019,8/12/2019,NC,QF,3,1,HART_Nathan,AUS,120.0191781,4,1,10.045,71.67745147,32.477,33.116,38.854,2.869,1,0.639,,
Cambridge,2019,8/12/2019,NC,QF,3,1,WEBSTER_Sam,NZL,28.41643836,6,2,11.158,64.52769313,25.81,25.601,31.175,2.787,2,-0.209,,
Cambridge,2019,8/12/2019,NC,QF,4,1,NITTA_Yudai,JPN,120.0191781,3,1,10.154,70.90801655,20.363,22.049,28.923,3.437,1,1.686,,
Cambridge,2019,8/12/2019,NC,QF,4,1,SZALONTAY_Sandor,HUN,,5,2,10.241,70.30563422,18.915,18.395,24.323,2.964,2,-0.52,,
Cambridge,2019,8/12/2019,NC,QF,1,2,RUDYK_Mateusz,POL,24.40273973,1,1,10.222,70.43631383,31.281,31.458,34.198,1.37,1,0.177,,
Cambridge,2019,8/12/2019,NC,QF,1,2,PAUL_Nicholas,TTO,21.22191781,8,2,10.363,69.4779504,25.309,25.038,29.57,2.266,2,-0.271,,
Cambridge,2019,8/12/2019,NC,QF,2,2,FUKAYA_Tomohiro,JPN,120.0191781,2,1,10.295,69.93686255,31.634,31.842,35.64,1.899,1,0.208,,
Cambridge,2019,8/12/2019,NC,QF,2,2,AWANG_Mohd_Azizulhasni,MAS,120.0191781,7,2,10.823,66.52499307,20.04,19.826,27.288,3.731,2,-0.214,,
Cambridge,2019,8/12/2019,NC,QF,3,2,HART_Nathan,AUS,120.0191781,4,1,10.273,70.08663487,33.116,33.636,39.198,2.781,1,0.52,,
Cambridge,2019,8/12/2019,NC,QF,3,2,WEBSTER_Sam,NZL,28.41643836,6,2,10.974,65.60962274,25.601,25.439,30.851,2.706,2,-0.162,,
Cambridge,2019,8/12/2019,NC,QF,4,2,NITTA_Yudai,JPN,120.0191781,3,1,10.238,70.32623559,22.049,23.225,29.717,3.246,1,1.176,,
Cambridge,2019,8/12/2019,NC,QF,4,2,SZALONTAY_Sandor,HUN,,5,2,10.338,69.64596634,18.395,18.047,23.733,2.843,2,-0.348,,
Cambridge,2019,8/12/2019,NC,SF,1,1,RUDYK_Mateusz,POL,24.40273973,1,1,10.159,70.87311743,31.458,31.613,34.331,1.359,1,0.155,,
Cambridge,2019,8/12/2019,NC,SF,1,1,NITTA_Yudai,JPN,120.0191781,3,2,10.166,70.82431635,23.225,22.85,28.97,3.06,2,-0.375,,
Cambridge,2019,8/12/2019,NC,SF,2,1,FUKAYA_Tomohiro,JPN,120.0191781,2,1,10.287,69.99125109,31.842,32.612,36.3,1.844,2,0.77,,
Cambridge,2019,8/12/2019,NC,SF,2,1,HART_Nathan,AUS,120.0191781,4,2,10.294,69.9436565,33.636,32.584,37.784,2.6,1,-1.052,,
Cambridge,2019,8/12/2019,NC,SF,1,2,RUDYK_Mateusz,POL,24.40273973,1,1,9.748,73.86130488,31.613,31.748,34.446,1.349,1,0.135,,
Cambridge,2019,8/12/2019,NC,SF,1,2,NITTA_Yudai,JPN,120.0191781,3,2,10.24,70.3125,22.85,22.563,28.389,2.913,2,-0.287,,
Cambridge,2019,8/12/2019,NC,SF,2,2,FUKAYA_Tomohiro,JPN,120.0191781,2,1,10.009,71.93525827,32.612,33.227,36.819,1.796,1,0.615,,
Cambridge,2019,8/12/2019,NC,SF,2,2,HART_Nathan,AUS,120.0191781,4,2,10.534,68.35010442,32.584,31.833,36.753,2.46,2,-0.751,,
Cambridge,2019,8/12/2019,NC,F,G,1,RUDYK_Mateusz,POL,24.40273973,1,1,10.039,71.72029087,31.748,32.117,34.775,1.329,2,0.369,,
Cambridge,2019,8/12/2019,NC,F,G,1,FUKAYA_Tomohiro,JPN,120.0191781,2,2,10.134,71.04795737,33.227,32.749,36.237,1.744,1,-0.478,,
Cambridge,2019,8/12/2019,NC,F,B,1,NITTA_Yudai,JPN,120.0191781,3,1,10.068,71.51370679,22.563,25.134,30.528,2.697,2,2.571,,
Cambridge,2019,8/12/2019,NC,F,B,1,HART_Nathan,AUS,120.0191781,4,2,10.089,71.36485281,31.833,30.563,35.227,2.332,1,-1.27,,
Cambridge,2019,8/12/2019,NC,F,G,2,RUDYK_Mateusz,POL,24.40273973,1,1,10.12,71.14624506,32.117,32.446,35.066,1.31,2,0.329,,
Cambridge,2019,8/12/2019,NC,F,G,2,FUKAYA_Tomohiro,JPN,120.0191781,2,2,10.188,70.67137809,32.749,32.34,35.736,1.698,1,-0.409,,
Cambridge,2019,8/12/2019,NC,F,B,2,NITTA_Yudai,JPN,120.0191781,3,1,10.37,69.43105111,25.134,26.899,31.965,2.533,2,1.765,,
Cambridge,2019,8/12/2019,NC,F,B,2,HART_Nathan,AUS,120.0191781,4,2,10.554,68.22057987,30.563,29.698,34.152,2.227,1,-0.865,,
Brisbane,2019,15/12/2019,NC,R16,1,1,TJON_EN_FA_Jair,SUR,26.17260274,4,1,10.303,69.88255848,25.077,25.456,30.21,2.377,1,0.379,,
Brisbane,2019,15/12/2019,NC,R16,1,1,SHURSHIN_Nikita,RUS,120.0383562,28,2,10.326,69.72690296,9,7.744,21.266,6.761,2,-1.256,,
Brisbane,2019,15/12/2019,NC,R16,2,1,HART_Nathan,AUS,120.0383562,11,1,10.168,70.81038552,29.698,29.912,34.326,2.207,1,0.214,,
Brisbane,2019,15/12/2019,NC,R16,2,1,ZHANG_Cheng,CYT,,27,2,10.355,69.53162723,9,8.351,22.571,7.11,2,-0.649,,
Brisbane,2019,15/12/2019,NC,R16,3,1,WEBSTER_Sam,NZL,28.43561644,2,1,10.319,69.77420293,25.439,25.888,31.21,2.661,1,0.449,,
Brisbane,2019,15/12/2019,NC,R16,3,1,CANELON_VERA_Hersony,VEN,,26,2,10.4,69.23076923,9,7.881,21.597,6.858,2,-1.119,,
Brisbane,2019,15/12/2019,NC,R16,4,1,CHUGAY_Andrey,KAZ,19.92328767,16,1,10.21,70.51909892,6.246,10.249,20.663,5.207,1,4.003,,
Brisbane,2019,15/12/2019,NC,R16,4,1,ZHOU_Yu,CHN,20.95616438,17,2,10.236,70.33997655,5.816,4.653,14.375,4.861,2,-1.163,,
Brisbane,2019,15/12/2019,NC,R16,5,1,TRUMAN_Joseph,GBR,22.84657534,5,1,10.107,71.23775601,19.631,20.536,29.24,4.352,1,0.905,,
Brisbane,2019,15/12/2019,NC,R16,5,1,MORENO_SANCHEZ_Jose,ESP,26.09041096,25,2,10.233,70.36059807,9.179,9.058,17.04,3.991,2,-0.121,,
Brisbane,2019,15/12/2019,NC,R16,6,1,CECHMAN_Martin,CZE,,12,1,10.474,68.74164598,3.367,6.888,15.996,4.554,2,3.521,,
Brisbane,2019,15/12/2019,NC,R16,6,1,ARCHAMBAULT_Joel,PTM,120.0383562,24,2,10.556,68.20765441,3.528,1.74,11.766,5.013,1,-1.788,,
Brisbane,2019,15/12/2019,NC,R16,7,1,WAKIMOTO_Yuta,JPN,120.0383562,6,1,10.374,69.40427993,7.476,11.13,21.94,5.405,1,3.654,,
Brisbane,2019,15/12/2019,NC,R16,7,1,LAW_Tsz_Chun,HKG,,23,2,10.471,68.76134085,4.799,3.747,14.349,5.301,2,-1.052,,
Brisbane,2019,15/12/2019,NC,R16,8,1,KAWABATA_Tomoyuki,JPC,,13,1,10.16,70.86614173,20.254,20.99,28.118,3.564,1,0.736,,
Brisbane,2019,15/12/2019,NC,R16,8,1,RAMIREZ_MORALES_Santiago,COL,25.42191781,22,2,10.355,69.53162723,7.038,6.821,17.505,5.342,2,-0.217,,
Brisbane,2019,15/12/2019,NC,R16,9,1,MITCHELL_Ethan,NZL,120.0383562,7,1,10.234,70.35372288,23.997,24.251,28.767,2.258,1,0.254,,
Brisbane,2019,15/12/2019,NC,R16,9,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,21.14520548,21,2,10.257,70.19596373,11.562,11.412,19.16,3.874,2,-0.15,,
Brisbane,2019,15/12/2019,NC,R16,10,1,PERALTA_GASCON_Juan,ESP,,14,1,10.513,68.48663559,18.588,19.881,25.639,2.879,1,1.293,,
Brisbane,2019,15/12/2019,NC,R16,10,1,BARRETTE_Hugo,CAN,28.46849315,20,2,10.601,67.91812093,17.151,16.49,22.45,2.98,2,-0.661,,
Brisbane,2019,15/12/2019,NC,R16,11,1,YAKUSHEVSKIY_Pavel,RUS,32.24657534,8,1,10.261,70.16859955,15.972,17.589,24.097,3.254,1,1.617,,
Brisbane,2019,15/12/2019,NC,R16,11,1,SAHROM_Muhammad_Shah_Firdaus,SDF,24.06849315,19,2,10.266,70.13442431,13.989,13.102,20.36,3.629,2,-0.887,,
Brisbane,2019,15/12/2019,NC,R16,12,1,CARLIN_Jack,GBR,22.66027397,15,1,10.422,69.08462867,30.232,30.39,34.44,2.025,1,0.158,,
Brisbane,2019,15/12/2019,NC,R16,12,1,KELEMEN_Pavel,CZE,120.0383562,18,2,10.436,68.99195094,18.962,18.884,24.246,2.681,2,-0.078,,
Brisbane,2019,15/12/2019,NC,R8,1,1,RUDYK_Mateusz,POL,24.42191781,1,1,10.191,70.65057404,32.446,32.695,35.285,1.295,1,0.249,,
Brisbane,2019,15/12/2019,NC,R8,1,1,CARLIN_Jack,GBR,22.66027397,15,2,10.27,70.10710808,30.39,29.998,33.918,1.96,2,-0.392,,
Brisbane,2019,15/12/2019,NC,R8,2,1,YAKUSHEVSKIY_Pavel,RUS,32.24657534,8,1,10.342,69.6190292,17.589,19.224,25.302,3.039,2,1.635,,
Brisbane,2019,15/12/2019,NC,R8,2,1,SZALONTAY_Sandor,HUN,,9,2,10.37,69.43105111,18.047,17.411,22.813,2.701,1,-0.636,,
Brisbane,2019,15/12/2019,NC,R8,3,1,GLAETZER_Matthew,AUS,27.3260274,3,1,10.204,70.56056448,32.486,32.571,35.801,1.615,1,0.085,,
Brisbane,2019,15/12/2019,NC,R8,3,1,PERALTA_GASCON_Juan,ESP,,14,2,10.276,70.06617361,19.881,19.81,25.434,2.812,2,-0.071,,
Brisbane,2019,15/12/2019,NC,R8,4,1,MITCHELL_Ethan,NZL,120.0383562,7,1,10.165,70.83128382,24.251,25.15,29.49,2.17,2,0.899,,
Brisbane,2019,15/12/2019,NC,R8,4,1,PAUL_Nicholas,TTO,21.24109589,10,2,11.69,61.59110351,25.038,24.488,28.842,2.177,1,-0.55,,
Brisbane,2019,15/12/2019,NC,R8,5,1,TJON_EN_FA_Jair,SUR,26.17260274,4,1,9.988,72.0865038,25.456,26.137,30.741,2.302,1,0.681,,
Brisbane,2019,15/12/2019,NC,R8,5,1,KAWABATA_Tomoyuki,JPC,,13,2,10.062,71.55635063,20.99,20.321,26.925,3.302,2,-0.669,,
Brisbane,2019,15/12/2019,NC,R8,6,1,WAKIMOTO_Yuta,JPN,120.0383562,6,1,10.165,70.83128382,11.13,20.394,29.016,4.311,2,9.264,,
Brisbane,2019,15/12/2019,NC,R8,6,1,HART_Nathan,AUS,120.0383562,11,2,10.178,70.74081352,29.912,28.865,33.145,2.14,1,-1.047,,
Brisbane,2019,15/12/2019,NC,R8,7,1,WEBSTER_Sam,NZL,28.43561644,2,1,10.148,70.94994088,25.888,25.999,31.279,2.64,1,0.111,,
Brisbane,2019,15/12/2019,NC,R8,7,1,CECHMAN_Martin,CZE,,12,2,10.231,70.37435246,6.888,6.909,15.793,4.442,2,0.021,,
Brisbane,2019,15/12/2019,NC,R8,8,1,TRUMAN_Joseph,GBR,22.84657534,5,1,10.198,70.60207884,20.536,21.673,29.951,4.139,1,1.137,,
Brisbane,2019,15/12/2019,NC,R8,8,1,CHUGAY_Andrey,KAZ,19.92328767,16,2,10.23,70.38123167,10.249,9.969,19.645,4.838,2,-0.28,,
Brisbane,2019,15/12/2019,NC,QF,1,1,RUDYK_Mateusz,POL,24.42191781,1,1,10.224,70.42253521,32.695,32.812,35.388,1.288,1,0.117,,
Brisbane,2019,15/12/2019,NC,QF,1,1,TRUMAN_Joseph,GBR,22.84657534,5,2,10.416,69.12442396,21.673,21.287,28.907,3.81,2,-0.386,,
Brisbane,2019,15/12/2019,NC,QF,2,1,WEBSTER_Sam,NZL,28.43561644,2,1,10.437,68.98534062,25.999,26.549,31.667,2.559,1,0.55,,
Brisbane,2019,15/12/2019,NC,QF,2,1,YAKUSHEVSKIY_Pavel,RUS,32.24657534,8,2,10.57,68.11731315,19.224,18.96,24.788,2.914,2,-0.264,,
Brisbane,2019,15/12/2019,NC,QF,3,1,GLAETZER_Matthew,AUS,27.3260274,3,1,10.004,71.97121152,32.571,32.726,35.928,1.601,1,0.155,,
Brisbane,2019,15/12/2019,NC,QF,3,1,WAKIMOTO_Yuta,JPN,120.0383562,6,2,10.053,71.62041182,20.394,20.123,28.111,3.994,2,-0.271,,
Brisbane,2019,15/12/2019,NC,QF,4,1,TJON_EN_FA_Jair,SUR,26.17260274,4,1,10.296,69.93006993,26.137,26.902,31.336,2.217,1,0.765,,
Brisbane,2019,15/12/2019,NC,QF,4,1,MITCHELL_Ethan,NZL,120.0383562,7,2,10.799,66.67284008,25.15,24.763,28.961,2.099,2,-0.387,,
Brisbane,2019,15/12/2019,NC,QF,1,2,RUDYK_Mateusz,POL,24.42191781,1,1,10.199,70.59515639,32.812,32.909,35.473,1.282,1,0.097,,
Brisbane,2019,15/12/2019,NC,QF,1,2,TRUMAN_Joseph,GBR,22.84657534,5,2,10.561,68.17536218,21.287,21.021,28.163,3.571,2,-0.266,,
Brisbane,2019,15/12/2019,NC,QF,2,2,WEBSTER_Sam,NZL,28.43561644,2,1,10.16,70.86614173,26.549,26.999,31.981,2.491,1,0.45,,
Brisbane,2019,15/12/2019,NC,QF,2,2,YAKUSHEVSKIY_Pavel,RUS,32.24657534,8,2,10.186,70.68525427,18.96,18.757,24.381,2.812,2,-0.203,,
Brisbane,2019,15/12/2019,NC,QF,3,2,GLAETZER_Matthew,AUS,27.3260274,3,1,9.949,72.36908232,32.726,32.857,36.033,1.588,1,0.131,,
Brisbane,2019,15/12/2019,NC,QF,3,2,WAKIMOTO_Yuta,JPN,120.0383562,6,2,10.492,68.62371331,20.123,19.935,27.457,3.761,2,-0.188,,
Brisbane,2019,15/12/2019,NC,QF,4,2,TJON_EN_FA_Jair,SUR,26.17260274,4,1,10.311,69.82833867,26.902,27.525,31.817,2.146,1,0.623,,
Brisbane,2019,15/12/2019,NC,QF,4,2,MITCHELL_Ethan,NZL,120.0383562,7,2,10.354,69.53834267,24.763,24.452,28.53,2.039,2,-0.311,,
Brisbane,2019,15/12/2019,NC,SF,1,1,RUDYK_Mateusz,POL,24.42191781,1,1,10.151,70.92897252,32.909,33.068,35.61,1.271,1,0.159,,
Brisbane,2019,15/12/2019,NC,SF,1,1,TJON_EN_FA_Jair,SUR,26.17260274,4,2,10.216,70.47768207,27.525,27.267,31.433,2.083,2,-0.258,,
Brisbane,2019,15/12/2019,NC,SF,2,1,WEBSTER_Sam,NZL,28.43561644,2,1,10.324,69.74041069,26.999,28.512,33.216,2.352,2,1.513,,
Brisbane,2019,15/12/2019,NC,SF,2,1,GLAETZER_Matthew,AUS,27.3260274,3,2,10.358,69.5114887,32.857,32.422,35.53,1.554,1,-0.435,,
Brisbane,2019,15/12/2019,NC,SF,1,2,RUDYK_Mateusz,POL,24.42191781,1,1,10.353,69.5450594,33.068,33.212,35.734,1.261,1,0.144,,
Brisbane,2019,15/12/2019,NC,SF,1,2,TJON_EN_FA_Jair,SUR,26.17260274,4,2,10.426,69.05812392,27.267,27.044,31.1,2.028,2,-0.223,,
Brisbane,2019,15/12/2019,NC,SF,2,2,WEBSTER_Sam,NZL,28.43561644,2,1,9.831,73.23771742,28.512,29.683,34.163,2.24,2,1.171,,
Brisbane,2019,15/12/2019,NC,SF,2,2,GLAETZER_Matthew,AUS,27.3260274,3,2,9.857,73.04453688,32.422,32.068,35.116,1.524,1,-0.354,,
Brisbane,2019,15/12/2019,NC,F,G,1,RUDYK_Mateusz,POL,24.42191781,1,1,10.163,70.84522287,33.212,33.414,35.912,1.249,1,0.202,,
Brisbane,2019,15/12/2019,NC,F,G,1,WEBSTER_Sam,NZL,28.43561644,2,2,10.195,70.62285434,29.683,29.288,33.602,2.157,2,-0.395,,
Brisbane,2019,15/12/2019,NC,F,B,1,GLAETZER_Matthew,AUS,27.3260274,3,1,10.407,69.18420294,32.068,32.291,35.299,1.504,1,0.223,,
Brisbane,2019,15/12/2019,NC,F,B,1,TJON_EN_FA_Jair,SUR,26.17260274,4,2,10.409,69.17090979,27.044,26.823,30.777,1.977,2,-0.221,,
Brisbane,2019,15/12/2019,NC,F,G,2,RUDYK_Mateusz,POL,24.42191781,1,1,10.17,70.79646018,33.414,33.595,36.071,1.238,1,0.181,,
Brisbane,2019,15/12/2019,NC,F,G,2,WEBSTER_Sam,NZL,28.43561644,2,2,10.749,66.98297516,29.288,28.958,33.13,2.086,2,-0.33,,
Brisbane,2019,15/12/2019,NC,F,B,2,GLAETZER_Matthew,AUS,27.3260274,3,1,10.16,70.86614173,32.291,32.491,35.463,1.486,1,0.2,,
Brisbane,2019,15/12/2019,NC,F,B,2,TJON_EN_FA_Jair,SUR,26.17260274,4,2,10.605,67.89250354,26.823,26.629,30.493,1.932,2,-0.194,,
Milton,2020,26/01/2020,NC,R16,1,1,HELAL_Rayan,FRA,21.02739726,3,1,10.465,68.80076445,27.67,27.83,32.936,2.553,1,0.16,,
Milton,2020,26/01/2020,NC,R16,1,1,CHUGAY_Andrey,KAZ,20.03835616,28,2,10.789,66.73463713,9.969,9.977,19.271,4.647,2,0.008,,
Milton,2020,26/01/2020,NC,R16,2,1,ALEXANDER_Quincy,TTO,,16,1,10.511,68.49966702,9,21.115,33.123,6.004,2,12.115,,
Milton,2020,26/01/2020,NC,R16,2,1,TJON_EN_FA_Jair,SUR,26.28767123,17,2,10.555,68.21411653,26.629,26.238,30.056,1.909,1,-0.391,,
Milton,2020,26/01/2020,NC,R16,3,1,BRISTER_James,AUS,,5,1,10.489,68.64334064,28.525,28.775,35.247,3.236,1,0.25,,
Milton,2020,26/01/2020,NC,R16,3,1,MELLEN_James,USA,,27,2,10.542,68.29823563,6.34,6.479,19.425,6.473,2,0.139,,
Milton,2020,26/01/2020,NC,R16,4,1,SZALONTAY_Sandor,HUN,,11,1,10.48,68.70229008,17.411,18.212,23.492,2.64,1,0.801,,
Milton,2020,26/01/2020,NC,R16,4,1,HINZE_Carl,GER,,26,2,10.689,67.35896716,9,5.972,18.538,6.283,2,-3.028,,
Milton,2020,26/01/2020,NC,R16,5,1,XU_Chao,CHN,,6,1,10.392,69.28406467,24.635,25.084,30.2,2.558,1,0.449,,
Milton,2020,26/01/2020,NC,R16,5,1,JAGER_Julien,GER,,25,2,12.516,57.52636625,9,7.717,21.255,6.769,2,-1.283,,
Milton,2020,26/01/2020,NC,R16,6,1,PERALTA_Juan,ESP,29.71506849,12,1,10.308,69.84866123,9,13.436,27.808,7.186,1,4.436,,
Milton,2020,26/01/2020,NC,R16,6,1,RAMIREZ_MORALES_Santiago,COL,25.5369863,24,2,10.516,68.46709776,6.821,6.245,16.351,5.053,2,-0.576,,
Milton,2020,26/01/2020,NC,R16,7,1,LENDEL_Vasilijus,LTU,24.81643836,7,1,10.461,68.82707198,21.736,22.477,27.629,2.576,1,0.741,,
Milton,2020,26/01/2020,NC,R16,7,1,SHARAPOV_Alexander,RUS,25.90958904,23,2,10.486,68.66297921,14.283,13.337,22.519,4.591,2,-0.946,,
Milton,2020,26/01/2020,NC,R16,8,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,21.26027397,15,1,10.378,69.37752939,11.412,14.454,21.436,3.491,2,3.042,,
Milton,2020,26/01/2020,NC,R16,8,1,BARRETTE_Hugo,CAN,28.58356164,18,2,10.384,69.33744222,16.49,15.483,21.103,2.81,1,-1.007,,
Milton,2020,26/01/2020,NC,R16,9,1,AMAGAI_Kazuki,JPN,120.1534247,8,1,10.465,68.80076445,9,17.301,30.245,6.472,2,8.301,,
Milton,2020,26/01/2020,NC,R16,9,1,KELEMEN_Pavel,CZE,120.1534247,22,2,10.695,67.32117812,18.884,18.449,23.703,2.627,1,-0.435,,
Milton,2020,26/01/2020,NC,R16,10,1,LAW_Tsz_Chun,HKG,,4,1,10.492,68.62371331,3.747,8.411,17.903,4.746,2,4.664,,
Milton,2020,26/01/2020,NC,R16,10,1,SHURSHIN_Nikita,RUS,120.1534247,21,2,10.516,68.46709776,7.744,4.36,15.486,5.563,1,-3.384,,
Milton,2020,26/01/2020,NC,R16,11,1,ZHOU_Yu,CHN,21.07123288,13,1,10.336,69.65944272,4.653,8.288,16.942,4.327,2,3.635,,
Milton,2020,26/01/2020,NC,R16,11,1,CECHMAN_Martin,CZE,,20,2,10.583,68.03363885,6.909,5.572,13.65,4.039,1,-1.337,,
Milton,2020,26/01/2020,NC,R16,12,1,MORENO_SANCHEZ_Jose,ESP,26.20547945,14,1,10.245,70.27818448,9.058,14.61,21.53,3.46,2,5.552,,
Milton,2020,26/01/2020,NC,R16,12,1,PAUL_Nicholas,TTO,21.35616438,19,2,10.667,67.49789069,24.488,23.313,27.505,2.096,1,-1.175,,
Milton,2020,26/01/2020,NC,R8,1,1,RUDYK_Mateusz,POL,24.5369863,1,1,9.967,72.23838668,33.595,33.606,36.084,1.239,1,0.011,,
Milton,2020,26/01/2020,NC,R8,1,1,MORENO_SANCHEZ_Jose,ESP,26.20547945,14,2,10.635,67.70098731,14.61,14.61,21.432,3.411,2,0,,
Milton,2020,26/01/2020,NC,R8,2,1,CALEYRON_Quentin,FRA,,2,1,10.257,70.19596373,21.922,22.177,27.061,2.442,1,0.255,,
Milton,2020,26/01/2020,NC,R8,2,1,ZHOU_Yu,CHN,21.07123288,13,2,10.704,67.26457399,8.288,8.185,16.403,4.109,2,-0.103,,
Milton,2020,26/01/2020,NC,R8,3,1,LAW_Tsz_Chun,HKG,,4,1,10.392,69.28406467,8.411,11.286,19.996,4.355,1,2.875,,
Milton,2020,26/01/2020,NC,R8,3,1,WAMMES_Nick,PTM,20.27945205,9,2,10.437,68.98534062,6.419,4.649,15.249,5.3,2,-1.77,,
Milton,2020,26/01/2020,NC,R8,4,1,AMAGAI_Kazuki,JPN,120.1534247,8,1,10.437,68.98534062,17.301,20.828,32.362,5.767,1,3.527,,
Milton,2020,26/01/2020,NC,R8,4,1,OBARA_Yuta,JPN,23.92328767,10,2,10.454,68.8731586,13.83,13.163,23.109,4.973,2,-0.667,,
Milton,2020,26/01/2020,NC,R8,5,1,HELAL_Rayan,FRA,21.02739726,3,1,10.23,70.38123167,27.83,28.032,33.066,2.517,1,0.202,,
Milton,2020,26/01/2020,NC,R8,5,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,21.26027397,15,2,10.268,70.12076354,14.454,14.4,21.194,3.397,2,-0.054,,
