Event,Date,Round,Heat,Start time,Name,Draw,Finish,Video
2024 Paris Oly,10/08/2024,R1,2,293.2572903,CARLIN Jack,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,293.3772903,VIGIER Sebastien,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,293.3972903,CHUGAY Andrey,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,293.5572903,LAVREYSEN Harrie,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,293.7172903,ZHOU Yu,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,299.4372903,DOERNBACH Maximilian,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,299.7572903,CARLIN Jack,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,299.8572903,VIGIER Sebastien,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,299.8572903,LAVREYSEN Harrie,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,299.8772903,CHUGAY Andrey,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,299.9972903,ZHOU Yu,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,305.6772903,DOERNBACH Maximilian,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,305.7572903,LAVREYSEN Harrie,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,305.8372903,CARLIN Jack,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,305.9972903,VIGIER Sebastien,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,306.1172903,ZHOU Yu,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,306.2572903,CHUGAY Andrey,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,311.5972903,LAVREYSEN Harrie,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,311.9372903,CARLIN Jack,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,311.9972903,DOERNBACH Maximilian,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,312.0572903,VIGIER Sebastien,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,312.1772903,ZHOU Yu,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,312.4772903,CHUGAY Andrey,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,317.6172903,LAVREYSEN Harrie,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,317.9972903,CARLIN Jack,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,318.1572903,VIGIER Sebastien,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,318.4372903,ZHOU Yu,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,318.7372903,DOERNBACH Maximilian,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,2,318.7772903,CHUGAY Andrey,,,https://youtu.be/VDVQQsLP5l4
2024 Paris Oly,10/08/2024,R1,3,391.7878005,RICHARDSON Matthew,RICHARDSON Matthew,RICHARDSON Matthew,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,391.9678005,TURNBULL Hamish,TURNBULL Hamish,NAKANO Shinji,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,391.9878005,SPIES Jean,SPIES Jean,LIU Qi,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,392.1078005,LIU Qi,LIU Qi,TURNBULL Hamish,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,392.1278005,HEDGCOCK James,NAKANO Shinji,HEDGCOCK James,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,392.3078005,NAKANO Shinji,HEDGCOCK James,SPIES Jean,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,399.2678005,TURNBULL Hamish,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,399.2678005,SPIES Jean,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,399.4078005,HEDGCOCK James,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,399.5078005,RICHARDSON Matthew,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,399.5678005,NAKANO Shinji,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,399.6278005,LIU Qi,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,405.8278005,SPIES Jean,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,405.8878005,TURNBULL Hamish,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,405.9478005,NAKANO Shinji,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,406.0078005,HEDGCOCK James,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,406.0878005,RICHARDSON Matthew,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,406.2078005,LIU Qi,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,412.0078005,NAKANO Shinji,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,412.1278005,RICHARDSON Matthew,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,412.2078005,SPIES Jean,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,412.2678005,TURNBULL Hamish,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,412.2878005,LIU Qi,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,412.3878005,HEDGCOCK James,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,417.9478005,NAKANO Shinji,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,418.1278005,RICHARDSON Matthew,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,418.2278005,LIU Qi,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,418.3878005,TURNBULL Hamish,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,418.4678005,SPIES Jean,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,418.4878005,HEDGCOCK James,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,423.9678005,NAKANO Shinji,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,423.9878005,RICHARDSON Matthew,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,424.1278005,LIU Qi,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,424.3078005,TURNBULL Hamish,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,424.4678005,HEDGCOCK James,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,424.5878005,SPIES Jean,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,430.0678005,RICHARDSON Matthew,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,430.1678005,NAKANO Shinji,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,430.2078005,LIU Qi,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,430.3878005,TURNBULL Hamish,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,430.4678005,HEDGCOCK James,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,3,430.6678005,SPIES Jean,,,https://youtu.be/bSe0jU1yzD4
2024 Paris Oly,10/08/2024,R1,4,502.7252154,QUINTERO CHAVARRO Kevin Santiago,QUINTERO CHAVARRO Kevin Santiago,YAKOVLEV Mikhail,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,502.9852154,BROWNE Kwesi,BROWNE Kwesi,QUINTERO CHAVARRO Kevin Santiago,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,503.2652154,WAMMES Nick,WAMMES Nick,BROWNE Kwesi,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,503.4852154,SPIEGEL Luca,SPIEGEL Luca,ANGSUTHASAWIT Jai,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,503.6452154,ANGSUTHASAWIT Jai,ANGSUTHASAWIT Jai,WAMMES Nick,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,503.8052154,YAKOVLEV Mikhail,YAKOVLEV Mikhail,SPIEGEL Luca,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,512.5052154,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,512.6252154,BROWNE Kwesi,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,512.6652154,WAMMES Nick,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,512.8452154,SPIEGEL Luca,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,512.9052154,YAKOVLEV Mikhail,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,513.0052154,ANGSUTHASAWIT Jai,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,519.7852154,YAKOVLEV Mikhail,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,520.1652154,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,520.3252154,BROWNE Kwesi,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,520.3852154,WAMMES Nick,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,520.4252154,SPIEGEL Luca,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,520.4452154,ANGSUTHASAWIT Jai,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,525.8052154,YAKOVLEV Mikhail,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,526.4652154,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,526.5852154,BROWNE Kwesi,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,526.7252154,ANGSUTHASAWIT Jai,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,526.8452154,WAMMES Nick,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,526.9652154,SPIEGEL Luca,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,531.6852154,YAKOVLEV Mikhail,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,532.4252154,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,532.5452154,BROWNE Kwesi,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,532.6652154,ANGSUTHASAWIT Jai,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,532.8252154,WAMMES Nick,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,532.9652154,SPIEGEL Luca,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,537.6652154,YAKOVLEV Mikhail,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,538.3252154,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,538.4252154,BROWNE Kwesi,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,538.4852154,ANGSUTHASAWIT Jai,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,538.6652154,WAMMES Nick,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,538.7652154,SPIEGEL Luca,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,543.9052154,YAKOVLEV Mikhail,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,544.2652154,QUINTERO CHAVARRO Kevin Santiago,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,544.3652154,BROWNE Kwesi,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,544.4452154,ANGSUTHASAWIT Jai,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,544.5652154,WAMMES Nick,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,4,544.7052154,SPIEGEL Luca,,,https://youtu.be/lG9HG75jqP8
2024 Paris Oly,10/08/2024,R1,5,622.4118821,PAUL Nicholas,PAUL Nicholas,PAUL Nicholas,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,622.5118821,RUDYK Mateusz,LENDEL Vasilijus,RUDYK Mateusz,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,622.5518821,DAKIN Sam,DAKIN Sam,ORTEGA FONTALVO Cristian David,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,622.6518821,ORTEGA FONTALVO Cristian David,RUDYK Mateusz,DAKIN Sam,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,622.6518821,LENDEL Vasilijus,ORTEGA FONTALVO Cristian David,LENDEL Vasilijus,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,629.8118821,RUDYK Mateusz,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,629.8118821,ORTEGA FONTALVO Cristian David,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,629.9318821,DAKIN Sam,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,629.9918821,PAUL Nicholas,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,630.0918821,LENDEL Vasilijus,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,636.4118821,ORTEGA FONTALVO Cristian David,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,636.4918821,PAUL Nicholas,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,636.6918821,RUDYK Mateusz,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,636.6918821,DAKIN Sam,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,636.6918821,LENDEL Vasilijus,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,642.6518821,ORTEGA FONTALVO Cristian David,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,642.6718821,PAUL Nicholas,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,642.7918821,RUDYK Mateusz,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,642.9118821,DAKIN Sam,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,643.1318821,LENDEL Vasilijus,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,648.7518821,PAUL Nicholas,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,648.8518821,ORTEGA FONTALVO Cristian David,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,648.8718821,RUDYK Mateusz,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,648.9718821,DAKIN Sam,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,649.2718821,LENDEL Vasilijus,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,654.8318821,PAUL Nicholas,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,654.9318821,RUDYK Mateusz,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,655.1118821,ORTEGA FONTALVO Cristian David,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,655.1718821,DAKIN Sam,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,655.6518821,LENDEL Vasilijus,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,661.2318821,PAUL Nicholas,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,661.2718821,RUDYK Mateusz,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,661.6518821,ORTEGA FONTALVO Cristian David,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,661.7118821,DAKIN Sam,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,R1,5,663.4818594,LENDEL Vasilijus,,,https://youtu.be/BS0dtrWdcB8
2024 Paris Oly,10/08/2024,Rep,1,742.9435601,DAKIN Sam,ANGSUTHASAWIT Jai,OTA Kaiya,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,742.9635601,ANGSUTHASAWIT Jai,OTA Kaiya,DAKIN Sam,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,743.4035601,OTA Kaiya,DOERNBACH Maximilian,ANGSUTHASAWIT Jai,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,743.5435601,DOERNBACH Maximilian,SPIES Jean,DOERNBACH Maximilian,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,743.6835601,SPIES Jean,DAKIN Sam,SPIES Jean,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,750.3435601,DAKIN Sam,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,750.5835601,ANGSUTHASAWIT Jai,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,750.8435601,OTA Kaiya,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,750.9835601,DOERNBACH Maximilian,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,751.0235601,SPIES Jean,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,757.4235601,DAKIN Sam,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,757.5035601,OTA Kaiya,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,757.5235601,ANGSUTHASAWIT Jai,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,757.6035601,DOERNBACH Maximilian,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,757.8035601,SPIES Jean,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,763.6435601,OTA Kaiya,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,763.7235601,DOERNBACH Maximilian,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,763.7835601,DAKIN Sam,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,763.9035601,ANGSUTHASAWIT Jai,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,764.0435601,SPIES Jean,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,769.7435601,OTA Kaiya,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,769.8035601,DOERNBACH Maximilian,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,769.8435601,DAKIN Sam,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,770.0235601,ANGSUTHASAWIT Jai,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,770.1235601,SPIES Jean,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,775.8835601,OTA Kaiya,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,775.9435601,DOERNBACH Maximilian,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,775.9835601,DAKIN Sam,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,776.0235601,ANGSUTHASAWIT Jai,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,776.2235601,SPIES Jean,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,782.0835601,OTA Kaiya,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,782.2235601,DAKIN Sam,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,782.2635601,DOERNBACH Maximilian,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,782.2835601,ANGSUTHASAWIT Jai,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,1,782.3435601,SPIES Jean,,,https://youtu.be/Lh6jCwh0A6k
2024 Paris Oly,10/08/2024,Rep,2,854.9035714,SPIEGEL Luca,SPIEGEL Luca,TURNBULL Hamish,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,855.1635714,TURNBULL Hamish,TURNBULL Hamish,SPIEGEL Luca,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,855.1635714,LENDEL Vasilijus,LENDEL Vasilijus,VIGIER Sebastien,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,855.3035714,VIGIER Sebastien,VIGIER Sebastien,LENDEL Vasilijus,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,862.6035714,SPIEGEL Luca,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,862.7035714,VIGIER Sebastien,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,862.8435714,LENDEL Vasilijus,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,862.9435714,TURNBULL Hamish,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,869.5435714,LENDEL Vasilijus,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,869.5835714,SPIEGEL Luca,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,869.7435714,VIGIER Sebastien,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,869.9635714,TURNBULL Hamish,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,875.9035714,LENDEL Vasilijus,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,876.0035714,SPIEGEL Luca,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,876.2435714,VIGIER Sebastien,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,876.5235714,TURNBULL Hamish,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,882.2835714,LENDEL Vasilijus,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,882.3435714,SPIEGEL Luca,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,882.3835714,VIGIER Sebastien,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,882.6435714,TURNBULL Hamish,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,888.6635714,SPIEGEL Luca,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,888.6835714,LENDEL Vasilijus,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,888.7035714,VIGIER Sebastien,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,888.7435714,TURNBULL Hamish,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,895.1035714,TURNBULL Hamish,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,895.1435714,SPIEGEL Luca,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,895.1835714,VIGIER Sebastien,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,2,895.2035714,LENDEL Vasilijus,,,https://youtu.be/K2wSc3Pds2A
2024 Paris Oly,10/08/2024,Rep,3,967.1819048,WAMMES Nick,WAMMES Nick,SAHROM Muhammad Shah Firdaus,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,967.3819048,SAHROM Muhammad Shah Firdaus,SAHROM Muhammad Shah Firdaus,WAMMES Nick,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,967.5219048,TJON EN FA Jair,TJON EN FA Jair,LIU Qi,https://youtu.be/HGO7ZaBmsr8
2024 Paris Oly,10/08/2024,Rep,3,967.6419048,LIU Qi,LIU Qi,TJON EN FA Jair,https://youtu.be/HGO7ZaBmsr8
